month,store_id,channel,store_format,region,city,profit_profile,staff_count,orders,gmv,msrp_gmv,transaction_gmv,gross_sales,net_sales,recognized_revenue,cogs,gross_profit,gross_margin_pct,rent_expense,payroll_expense,utilities_expense,local_marketing_expense,logistics_expense,warehouse_expense,hq_sga,brand_marketing_expense,total_opex,store_direct_costs,store_cm,store_cm_pct,market_contribution,ebitda_proxy,operating_profit,operating_margin,bep_revenue,rent_to_sales_ratio,payroll_to_sales_ratio,sales_per_staff
2026-03-01,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,High Profit,62,365,92251.61,485817.51,92251.61,92251.61,89043.2,70046.64,43570.61,26476.03,0.378,14901.97,19252.32,4256.92,2765.27,5419.71,4910.73,6851.87,1645.5,60004.3,41176.48,-14700.45,-0.2099,-25030.9,-33528.27,-33528.27,-0.4787,108939.06,0.2127,0.2749,1129.78
2026-03-01,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,At Risk,34,209,60534.78,294083.51,60534.78,60534.78,56822.29,43594.74,26420.13,17174.61,0.394,18227.72,30017.44,3708.12,8798.19,9973.42,6715.52,9544.59,4046.57,91031.57,60751.47,-43576.86,-0.9996,-60265.8,-73856.96,-73856.96,-1.6942,154206.96,0.4181,0.6886,1282.2
2026-03-01,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,Stable,72,275,78640.02,371378.56,78640.02,78640.02,73532.45,58491.19,32980.26,25510.93,0.4361,11559.33,16583.35,3951.44,3718.48,5670.63,5419.73,6462.61,1645.14,55010.71,35812.6,-10301.67,-0.1761,-21392.03,-29499.78,-29499.78,-0.5043,82110.74,0.1976,0.2835,812.38
2026-03-01,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,Stable,36,254,71222.27,330728.99,71222.27,71222.27,67158.21,48045.81,26715.35,21330.46,0.444,11613.22,22565.16,3074.97,3880.42,5623.72,5708.52,8771.41,2303.47,63540.9,41133.78,-19803.32,-0.4122,-31135.55,-42210.44,-42210.44,-0.8785,92651.8,0.2417,0.4697,1334.61
2026-03-01,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,High Profit,104,354,91622.58,486017.45,91622.58,91622.58,88424.57,66827.44,41388.87,25438.57,0.3807,14546.28,21850.3,3676.93,4540.63,7484.73,3904.32,6426.31,1924.84,64354.34,44614.13,-19175.56,-0.2869,-30564.62,-38915.77,-38915.77,-0.5823,117201.88,0.2177,0.327,642.57
2026-03-01,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,High Profit,52,368,101388.22,502651.06,101388.22,101388.22,97380.28,75120.2,45320.18,29800.02,0.3967,6965.04,9537.29,1643.89,2441.93,3188.3,2022.94,3522.99,1895.11,31217.5,20588.15,9211.87,0.1226,4000.63,-1417.48,-1417.48,-0.0189,51898.83,0.0927,0.127,1444.62
2026-03-01,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,High Profit,79,370,100736.29,506558.89,100736.29,100736.29,95495.8,72881.94,43545.4,29336.54,0.4025,8554.08,16522.76,1865.14,2826.25,6195.73,5518.13,4129.16,1390.83,47002.08,29768.23,-431.69,-0.0059,-12145.55,-17665.54,-17665.54,-0.2424,73954.41,0.1174,0.2267,922.56
2026-03-01,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,High Profit,88,347,91820.58,473283.01,91820.58,91820.58,88471.95,65832.83,41294.36,24538.47,0.3727,7922.46,12251.84,3326.05,4164.68,3822.66,5013.78,6305.04,1288.08,44094.58,27665.03,-3126.56,-0.0475,-11963.0,-19556.11,-19556.11,-0.2971,74220.89,0.1203,0.1861,748.1
2026-03-01,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,Stable,73,235,57724.26,301163.01,57724.26,57724.26,55132.3,36632.45,21929.82,14702.63,0.4014,19816.81,26818.89,4682.71,4539.34,6174.82,7618.18,6456.69,2181.04,78288.5,55857.76,-41155.13,-1.1235,-54948.13,-63585.87,-63585.87,-1.7358,139172.84,0.541,0.7321,501.81
2026-03-01,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,At Risk,60,204,59511.84,282732.62,59511.84,59511.84,56952.01,41847.66,24061.49,17786.17,0.425,16152.45,28194.26,4867.89,6510.5,6581.29,6877.3,7343.15,2137.98,78664.82,55725.11,-37938.94,-0.9066,-51397.53,-60878.65,-60878.65,-1.4548,131111.16,0.386,0.6737,697.46
2026-03-01,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,Loss Making,47,155,47515.37,234188.42,47515.37,47515.37,46853.59,38781.77,24167.85,14613.92,0.3768,24100.99,34040.32,5719.44,8460.86,14944.25,6628.91,10277.25,4243.43,108415.45,72321.62,-57707.7,-1.488,-79280.86,-93801.53,-93801.53,-2.4187,191923.89,0.6215,0.8777,825.14
2026-03-01,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,High Profit,77,386,100601.23,502857.54,100601.23,100601.23,96672.68,73046.38,45579.72,27466.66,0.376,5041.07,8068.12,1359.04,2017.81,3257.16,2369.17,2683.61,726.07,25522.05,16486.04,10980.62,0.1503,5354.29,1944.61,1944.61,0.0266,43843.9,0.069,0.1105,948.65
2026-03-01,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,Loss Making,46,124,32538.99,162810.86,32538.99,32538.99,32086.94,25177.75,15257.51,9920.24,0.394,27877.38,40779.24,5821.29,10514.46,12364.26,14027.93,18067.59,3664.19,133116.34,84992.37,-75072.13,-2.9817,-101464.33,-123196.1,-123196.1,-4.8931,215712.18,1.1072,1.6197,547.34
2026-03-01,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,Stable,48,301,74866.86,378422.17,74866.86,74866.86,71287.19,55284.73,35285.21,19999.52,0.3618,14211.38,20805.81,3766.4,7356.13,9130.85,4467.44,11008.49,3243.29,73989.79,46139.72,-26140.2,-0.4728,-39738.48,-53990.27,-53990.27,-0.9766,127544.16,0.2571,0.3763,1151.77
2026-03-01,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,Loss Making,54,147,36031.24,191428.17,36031.24,36031.24,35130.79,26296.46,17769.89,8526.57,0.3242,25343.75,49695.47,6257.42,12356.15,14066.58,11423.22,11736.1,3825.34,134704.03,93652.79,-85126.22,-3.2372,-110616.02,-126177.46,-126177.46,-4.7983,288830.89,0.9638,1.8898,486.97
2026-03-01,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,High Profit,58,317,92119.57,446355.34,92119.57,92119.57,89032.17,65875.44,36873.16,29002.28,0.4403,6385.26,10081.99,2007.71,2606.88,3735.94,3325.5,3367.3,834.59,32345.16,21081.83,7920.45,0.1202,859.01,-3342.88,-3342.88,-0.0507,47885.03,0.0969,0.153,1135.78
2026-03-01,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,Stable,53,291,86703.92,407981.13,86703.92,86703.92,81255.61,59030.01,32426.23,26603.78,0.4507,12727.31,20771.26,3137.5,3656.02,7540.47,5165.94,5426.83,1666.27,60091.61,40292.09,-13688.31,-0.2319,-26394.73,-33487.83,-33487.83,-0.5673,89402.42,0.2156,0.3519,1113.77
2026-03-01,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,At Risk,45,178,54301.48,264747.04,54301.48,54301.48,51858.39,41281.74,25197.09,16084.65,0.3896,20226.66,37774.65,4558.32,6204.5,10541.57,8660.2,9831.48,2990.85,100788.23,68764.13,-52679.48,-1.2761,-71881.26,-84703.58,-84703.58,-2.0518,176485.22,0.49,0.915,917.37
2026-03-01,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,Stable,41,268,73870.0,351509.11,73870.0,73870.0,71373.79,59252.33,36072.41,23179.92,0.3912,6754.38,10616.24,1825.28,2559.52,4331.59,3320.51,3178.25,941.45,33527.22,21755.42,1424.5,0.024,-6227.59,-10347.3,-10347.3,-0.1746,55611.03,0.114,0.1792,1445.18
2026-03-01,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,Stable,54,268,74430.44,373014.98,74430.44,74430.44,71441.17,53203.78,34244.33,18959.45,0.3564,13656.13,17190.66,2928.06,4097.58,4533.52,5865.54,4983.77,1901.19,55156.45,37872.44,-18912.99,-0.3555,-29312.04,-36197.0,-36197.0,-0.6803,106277.17,0.2567,0.3231,985.26
2026-03-01,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,Stable,52,270,72534.91,357915.71,72534.91,72534.91,68428.55,55185.22,34159.3,21025.92,0.381,13844.28,21316.75,4573.2,5296.53,7487.84,4797.35,7668.04,6617.57,71601.57,45030.76,-24004.84,-0.435,-36290.03,-50575.65,-50575.65,-0.9165,118189.0,0.2509,0.3863,1061.25
2026-03-01,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,Loss Making,42,145,41465.05,200161.33,41465.05,41465.05,39362.42,29233.89,16191.45,13042.44,0.4461,30599.22,37390.24,8788.71,7418.76,9440.93,10005.59,11088.98,3392.88,118125.29,84196.92,-71154.48,-2.434,-90601.0,-105082.85,-105082.85,-3.5946,188722.63,1.0467,1.279,696.04
2026-03-01,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,Stable,79,332,96179.58,480988.7,96179.58,96179.58,93115.33,69307.95,42715.16,26592.79,0.3837,20839.75,30143.67,4647.91,3807.73,8588.85,5664.87,11171.28,2277.82,87141.88,59439.05,-32846.26,-0.4739,-47099.99,-60549.09,-60549.09,-0.8736,154914.13,0.3007,0.4349,877.32
2026-03-01,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,At Risk,59,189,46207.82,236495.46,46207.82,46207.82,43903.84,32268.92,19344.32,12924.6,0.4005,13538.33,18742.42,4390.64,3298.11,6220.19,3749.15,6852.86,1658.3,58450.0,39969.5,-27044.9,-0.8381,-37014.24,-45525.4,-45525.4,-1.4108,99792.07,0.4195,0.5808,546.93
2026-03-01,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,High Profit,65,302,86354.36,425867.52,86354.36,86354.36,83769.91,63357.56,36597.61,26759.95,0.4224,9562.1,16184.82,2988.32,4635.63,6224.36,4214.85,6232.08,1415.39,51457.55,33370.87,-6610.92,-0.1043,-17050.13,-24697.6,-24697.6,-0.3898,79009.75,0.1509,0.2555,974.73
2026-03-01,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,High Profit,59,385,110037.81,552831.52,110037.81,110037.81,105198.36,81544.01,50681.3,30862.71,0.3785,6111.75,10473.86,1480.36,1667.42,2934.29,3018.95,2462.54,1944.17,30093.34,19733.4,11129.31,0.1365,5176.08,769.37,769.37,0.0094,52138.66,0.075,0.1284,1382.1
2026-03-01,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,Stable,35,263,79891.45,400671.34,79891.45,79891.45,75250.89,58880.98,36981.61,21899.37,0.3719,12430.53,25147.8,3779.24,3654.23,9443.0,4455.3,8708.73,2039.43,69658.25,45011.8,-23112.43,-0.3925,-37010.73,-47758.88,-47758.88,-0.8111,121023.54,0.2111,0.4271,1682.31
2026-03-01,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,At Risk,57,191,60550.62,300429.82,60550.62,60550.62,58093.32,43152.53,26484.8,16667.73,0.3863,12927.27,18531.53,2707.75,3826.41,7072.0,6176.55,7268.28,1590.98,60100.78,37992.97,-21325.24,-0.4942,-34573.78,-43433.05,-43433.05,-1.0065,98363.29,0.2996,0.4294,757.06
2026-04-01,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,High Profit,73,435,128268.64,638336.18,128268.64,128268.64,122231.34,85947.04,51045.13,34901.91,0.4061,19428.21,26379.21,3069.31,6700.38,8224.75,5227.67,7168.86,2215.23,78413.62,55577.11,-20675.2,-0.2406,-34127.62,-43511.71,-43511.71,-0.5063,136860.36,0.226,0.3069,1177.36
2026-04-01,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,Stable,84,237,65581.68,331930.08,65581.68,65581.68,63117.06,45936.37,26444.94,19491.43,0.4243,21009.16,25185.84,4966.87,6068.0,8520.6,8433.79,11733.91,2486.52,88404.7,57229.88,-37738.45,-0.8215,-54692.84,-68913.27,-68913.27,-1.5002,134876.34,0.4574,0.5483,546.86
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,At Risk,100,156,45644.83,225243.97,45644.83,45644.83,44640.49,35640.24,21870.72,13769.52,0.3863,9435.7,17034.05,3834.18,3346.78,5099.87,3440.8,7124.96,1788.32,51104.65,33650.71,-19881.19,-0.5578,-28421.86,-37335.13,-37335.13,-1.0476,87099.57,0.2647,0.4779,356.4
2026-04-01,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,Stable,34,248,59034.59,343928.62,59034.59,59034.59,57911.89,43767.67,31234.05,12533.62,0.2864,14396.42,20564.08,4539.59,5198.99,6091.14,5966.17,6486.37,1933.52,65176.29,44699.08,-32165.46,-0.7349,-44222.77,-52642.67,-52642.67,-1.2028,156090.16,0.3289,0.4698,1287.28
2026-04-01,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,At Risk,45,214,58563.93,301911.84,58563.93,58563.93,56094.41,41039.18,24037.08,17002.1,0.4143,16497.14,24013.46,5736.08,4928.62,8311.56,6826.7,8467.65,2264.33,77045.55,51175.3,-34173.2,-0.8327,-49311.47,-60043.45,-60043.45,-1.4631,123525.47,0.402,0.5851,911.98
2026-04-01,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,At Risk,77,210,59919.17,308611.6,59919.17,59919.17,57807.15,44961.59,28870.92,16090.67,0.3579,17687.55,26273.61,5930.71,6647.72,10205.74,6373.31,6932.82,2469.26,82520.73,56539.59,-40448.92,-0.8996,-57027.97,-66430.06,-66430.06,-1.4775,157986.59,0.3934,0.5844,583.92
2026-04-01,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,Stable,70,252,72468.67,352511.49,72468.67,72468.67,71093.26,53529.81,30356.75,23173.06,0.4329,19923.75,28477.01,5174.48,4721.46,10450.35,7931.43,11123.44,2283.19,90085.12,58296.7,-35123.64,-0.6562,-53505.42,-66912.06,-66912.06,-1.25,134665.47,0.3722,0.532,764.71
2026-04-01,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,High Profit,40,351,93992.96,469729.23,93992.96,93992.96,88616.06,69800.07,43116.32,26683.75,0.3823,11118.0,19452.7,2605.57,5013.32,6875.34,6211.61,6121.15,1583.18,58980.87,38189.59,-11505.84,-0.1648,-24592.79,-32297.12,-32297.12,-0.4627,99897.36,0.1593,0.2787,1745.0
2026-04-01,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,High Profit,51,324,98911.92,484592.39,98911.92,98911.92,95020.55,69215.01,41059.66,28155.35,0.4068,7272.99,14721.04,2848.32,2588.34,5300.35,3755.99,4267.89,1186.53,41941.45,27430.7,724.65,0.0105,-8331.68,-13786.1,-13786.1,-0.1992,67433.58,0.1051,0.2127,1357.16
2026-04-01,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,Stable,38,309,81936.88,401979.5,81936.88,81936.88,77571.15,58107.23,35436.57,22670.66,0.3902,17886.38,23826.99,3555.06,5188.79,9253.54,5926.43,7267.96,2004.43,74909.58,50457.22,-27786.56,-0.4782,-42966.53,-52238.92,-52238.92,-0.899,129327.04,0.3078,0.4101,1529.14
2026-04-01,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,At Risk,57,198,52840.62,263124.52,52840.62,52840.62,50814.98,35850.33,20864.04,14986.29,0.418,22293.91,29775.95,7503.72,8457.4,14198.01,6977.08,8722.53,7757.95,105686.56,68030.98,-53044.69,-1.4796,-74219.78,-90700.27,-90700.27,-2.53,162744.29,0.6219,0.8306,628.95
2026-04-01,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,High Profit,63,386,104422.59,540658.74,104422.59,104422.59,98395.84,82498.56,54693.65,27804.91,0.337,5316.08,9106.4,1792.46,1892.36,3593.19,3014.06,3658.14,868.98,29241.67,18107.3,9697.61,0.1175,3090.36,-1436.76,-1436.76,-0.0174,53725.25,0.0644,0.1104,1309.5
2026-04-01,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,High Profit,49,358,93558.47,465484.76,93558.47,93558.47,88272.72,67282.57,39347.44,27935.13,0.4152,5896.12,11469.39,2174.56,1812.07,4331.37,2956.86,2994.06,939.77,32574.2,21352.14,6582.99,0.0978,-705.25,-4639.07,-4639.07,-0.0689,51427.25,0.0876,0.1705,1373.11
2026-04-01,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,Stable,39,229,55131.85,273696.34,55131.85,55131.85,53368.33,37509.12,21191.24,16317.88,0.435,11655.31,15878.16,2934.06,2583.17,4438.19,5075.47,4002.73,1273.78,47840.86,33050.7,-16732.82,-0.4461,-26246.47,-31522.98,-31522.98,-0.8404,75972.03,0.3107,0.4233,961.77
2026-04-01,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,Stable,64,255,66104.87,330206.28,66104.87,66104.87,64509.03,50197.25,31757.14,18440.11,0.3674,14845.2,25497.65,5364.36,5488.97,6545.84,5493.98,10086.96,2060.44,75383.4,51196.18,-32756.07,-0.6525,-44795.89,-56943.29,-56943.29,-1.1344,139365.07,0.2957,0.5079,784.33
2026-04-01,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,High Profit,74,386,104663.27,505316.93,104663.27,104663.27,100289.54,70251.54,40279.75,29971.79,0.4266,7149.01,13414.29,1410.93,2376.81,4057.79,4138.7,3114.43,1053.34,36715.3,24351.04,5620.75,0.08,-2575.74,-6743.51,-6743.51,-0.096,57076.95,0.1018,0.1909,949.35
2026-04-01,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,Stable,37,274,77919.97,379670.13,77919.97,77919.97,75460.27,57833.55,34447.72,23385.83,0.4044,12705.75,16461.83,4169.98,5120.01,6215.99,5821.18,4856.99,1574.75,56926.48,38457.57,-15071.74,-0.2606,-27108.91,-33540.65,-33540.65,-0.58,95106.21,0.2197,0.2846,1563.07
2026-04-01,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,High Profit,58,296,80689.22,404600.35,80689.22,80689.22,76968.52,58317.52,37797.69,20519.83,0.3519,9880.12,17221.99,3002.93,3731.65,4715.58,3776.47,5492.88,1307.3,49128.93,33836.7,-13316.87,-0.2284,-21808.92,-28609.1,-28609.1,-0.4906,96164.16,0.1694,0.2953,1005.47
2026-04-01,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,At Risk,57,226,63378.56,322735.31,63378.56,63378.56,61259.94,47959.15,29696.91,18262.24,0.3808,9891.19,15198.17,2319.21,3191.74,4931.05,3126.54,3930.6,1702.36,44290.86,30600.31,-12338.07,-0.2573,-20395.66,-26028.62,-26028.62,-0.5427,80360.62,0.2062,0.3169,841.39
2026-04-01,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,High Profit,107,332,91824.85,473859.07,91824.85,91824.85,89428.96,65986.86,40589.47,25397.39,0.3849,10920.4,14952.74,2760.79,4235.49,4092.64,3556.29,4745.31,1296.34,46559.99,32869.41,-7472.02,-0.1132,-15120.96,-21162.6,-21162.6,-0.3207,85400.49,0.1655,0.2266,616.7
2026-04-01,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,High Profit,35,324,74490.43,450686.71,74490.43,74490.43,70200.71,53316.01,39442.4,13873.61,0.2602,5633.57,7141.38,1261.79,1487.96,2202.39,1500.94,2477.08,665.06,22370.17,15524.7,-1651.09,-0.031,-5354.42,-8496.56,-8496.56,-0.1594,59661.12,0.1057,0.1339,1523.31
2026-04-01,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,At Risk,70,199,55502.46,279833.26,55502.46,55502.46,52512.69,38672.29,23190.73,15481.56,0.4003,8105.73,14779.22,2197.03,3500.41,4220.64,4211.89,3115.25,1150.95,41281.1,28582.38,-13100.82,-0.3388,-21533.34,-25799.54,-25799.54,-0.6671,71397.59,0.2096,0.3822,552.46
2026-04-01,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,Stable,59,259,69693.42,359095.95,69693.42,69693.42,65644.57,50167.0,30848.93,19318.07,0.3851,16261.92,21509.62,3121.18,4223.9,5424.77,3793.72,5811.17,1808.21,61954.48,45116.62,-25798.55,-0.5143,-35017.03,-42636.41,-42636.41,-0.8499,117163.11,0.3242,0.4288,850.29
2026-04-01,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,Loss Making,54,145,36880.27,182779.22,36880.27,36880.27,36127.47,24979.68,15299.15,9680.53,0.3875,9997.56,14483.0,1784.86,3334.52,3414.27,4495.14,5244.88,1208.6,43962.84,29599.94,-19919.41,-0.7974,-27828.82,-34282.31,-34282.31,-1.3724,76379.81,0.4002,0.5798,462.59
2026-04-01,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,Stable,74,285,79725.06,390238.56,79725.06,79725.06,77944.34,58121.94,34759.54,23362.4,0.402,16092.33,24938.41,4791.76,4648.07,7272.46,7549.36,8920.41,1931.22,76144.02,50470.58,-27108.18,-0.4664,-41930.0,-52781.62,-52781.62,-0.9081,125562.78,0.2769,0.4291,785.43
2026-04-01,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,High Profit,51,364,99639.81,500901.32,99639.81,99639.81,94884.46,70268.17,42305.6,27962.57,0.3979,13283.52,16937.33,2232.96,5115.13,6181.53,5997.12,6905.33,1546.73,58199.64,37568.94,-9606.37,-0.1367,-21785.02,-30237.07,-30237.07,-0.4303,94408.38,0.189,0.241,1377.81
2026-04-01,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,Loss Making,38,118,32392.48,149175.38,32392.48,32392.48,31378.33,22618.07,12038.96,10579.11,0.4677,23218.07,42887.0,7764.47,8580.89,9789.1,10069.49,12641.73,3291.46,118242.19,82450.43,-71871.32,-3.1776,-91729.9,-107663.08,-107663.08,-4.76,176278.49,1.0265,1.8961,595.21
2026-04-01,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,At Risk,51,190,50186.15,252907.35,50186.15,50186.15,48110.92,34708.92,21518.17,13190.75,0.38,15628.52,29303.94,6088.92,6683.48,7692.88,5127.07,11471.2,2413.63,84409.65,57704.86,-44514.11,-1.2825,-57334.07,-71218.9,-71218.9,-2.0519,151839.24,0.4503,0.8443,680.57
2026-04-01,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,Stable,51,291,76937.0,394436.1,76937.0,76937.0,74037.18,59790.4,37856.47,21933.93,0.3668,11899.33,16945.02,3519.57,4517.89,4698.07,5004.62,4202.41,1377.65,52164.56,36881.81,-14947.88,-0.25,-24650.57,-30230.63,-30230.63,-0.5056,100537.31,0.199,0.2834,1172.36
2026-04-01,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,At Risk,55,208,52200.21,257374.3,52200.21,52200.21,50347.67,38835.85,23922.93,14912.92,0.384,13215.52,23154.51,3461.07,4165.14,7367.29,5735.24,5180.16,1746.72,64025.64,43996.24,-29083.32,-0.7489,-42185.85,-49112.72,-49112.72,-1.2646,114573.89,0.3403,0.5962,706.11
2026-04-01,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,At Risk,73,201,55603.49,281002.25,55603.49,55603.49,52279.75,38135.63,24167.29,13968.34,0.3663,12914.26,23463.45,3951.09,5449.25,9137.87,6057.23,9249.78,2013.89,72236.81,45778.05,-31809.71,-0.8341,-47004.8,-58268.47,-58268.47,-1.5279,124980.82,0.3386,0.6153,522.41
2026-04-01,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,Stable,46,241,67149.08,329980.02,67149.08,67149.08,64507.84,48365.23,27550.43,20814.8,0.4304,12027.5,19197.34,3792.48,4636.69,4963.35,3594.89,8855.15,2004.0,59071.4,39654.01,-18839.21,-0.3895,-27397.44,-38256.6,-38256.6,-0.791,92139.98,0.2487,0.3969,1051.42
2026-04-01,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,At Risk,77,217,62938.04,310632.77,62938.04,62938.04,61069.69,45532.29,27041.1,18491.19,0.4061,21108.16,28692.43,7849.63,5576.31,8949.5,7021.32,12095.93,10197.71,101490.99,63226.53,-44735.34,-0.9825,-60706.16,-82999.8,-82999.8,-1.8229,155687.58,0.4636,0.6302,591.33
2026-04-01,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,High Profit,99,384,111516.54,545560.21,111516.54,111516.54,106781.39,79454.3,45346.81,34107.49,0.4293,11493.39,15460.43,2767.1,2260.21,3895.17,3326.59,4274.87,1236.15,44713.92,31981.14,2126.35,0.0268,-5095.41,-10606.43,-10606.43,-0.1335,74500.9,0.1447,0.1946,802.57
2026-04-01,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,At Risk,22,204,44998.85,265157.93,44998.85,44998.85,44086.3,32261.48,22351.46,9910.02,0.3072,12927.28,15218.02,3125.85,3330.55,5478.95,3523.83,5441.41,4746.17,53792.06,34601.71,-24691.69,-0.7654,-33694.46,-43882.04,-43882.04,-1.3602,112643.79,0.4007,0.4717,1466.43
2026-04-01,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,Stable,68,242,62337.15,304819.57,62337.15,62337.15,59107.73,43550.42,26135.78,17414.64,0.3999,7991.98,14713.57,2715.9,3305.1,5238.13,4102.36,4374.89,1151.3,43593.23,28726.55,-11311.91,-0.2597,-20652.4,-26178.59,-26178.59,-0.6011,71839.16,0.1835,0.3379,640.45
2026-04-01,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,At Risk,58,215,60148.13,301374.5,60148.13,60148.13,58888.53,46811.77,30191.47,16620.3,0.355,22848.35,29464.85,5532.34,5269.64,7609.19,6903.76,13310.72,3083.11,94021.97,63115.18,-46494.88,-0.9932,-61007.84,-77401.67,-77401.67,-1.6535,177766.55,0.4881,0.6294,807.1
2026-04-01,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,High Profit,72,341,96129.4,486043.53,96129.4,96129.4,92885.54,70664.79,45002.56,25662.23,0.3632,16134.16,22388.66,4616.73,3445.21,7786.2,6636.42,5977.9,1961.23,68946.5,46584.75,-20922.52,-0.2961,-35345.14,-43284.27,-43284.27,-0.6125,128278.09,0.2283,0.3168,981.46
2026-04-01,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,Stable,31,302,71093.87,427723.38,71093.87,71093.87,68031.68,50217.13,36256.98,13960.15,0.278,13954.16,25716.6,4040.93,4325.86,7903.73,6385.56,8962.58,1942.77,73232.19,48037.55,-34077.4,-0.6786,-48366.69,-59272.04,-59272.04,-1.1803,172799.56,0.2779,0.5121,1619.91
2026-04-01,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,High Profit,95,377,99216.34,495395.26,99216.34,99216.34,96293.14,76764.46,48103.34,28661.12,0.3734,10747.97,11670.33,2387.63,2973.25,5438.64,3819.96,3697.58,1181.69,41917.05,27779.18,881.94,0.0115,-8376.65,-13255.93,-13255.93,-0.1727,74402.32,0.14,0.152,808.05
