snapshot_month,sku,brand,category,business_mode,gross_profit,sales_revenue,inventory_value,sold_units,ending_inventory_units,sell_through_rate,inventory_age_days,gmroi,weeks_of_supply,gross_margin_pct,quadrant_label,recommended_action,action_priority
2026-04-01,SKU00026,Brand A,Performance Apparel,Own Brand,-4070.23,6744.17,2307072.0,45,9600,0.004965789473684211,303.5657894736842,-0.0021460526315789474,812.9289473684211,-0.6035182980262953,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00027,Brand A,Performance Apparel,Own Brand,-3581.98,6948.26,3448653.6,28,9170,0.004232894736842106,295.1842105263158,-0.0016131578947368422,850.6315789473684,-0.5155218716628336,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00028,Asics,Outdoor Apparel,Buyout,1662.81,6906.88,1464723.0,29,8100,0.003682894736842105,137.01315789473685,0.0012776315789473686,872.1903947368421,0.24074690743143068,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00029,Adidas,Bags,Consignment,1146.16,1384.62,111996.29,52,8491,0.007089473684210526,307.64473684210526,0.012871052631578946,719.0832894736842,0.8277794629573458,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00030,Cole Haan,Basketball Shoes,Consignment,39.69,45.58,548002.46,1,10033,6.31578947368421e-05,211.76315789473685,5e-05,996.8026315789474,0.870776656428258,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00031,Brand B,Running Shoes,Own Brand,1167.6299999999999,8093.57,1037301.44,61,9136,0.007431578947368421,135.78947368421052,0.0014013157894736841,773.3743421052632,0.144266374418211,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00032,Cole Haan,Bags,Consignment,2442.52,2943.83,333544.2,88,10670,0.009731578947368421,219.96052631578948,0.009710526315789473,638.7727631578948,0.8297082372283726,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00033,Lululemon,Outdoor Apparel,Consignment,1499.95,1834.71,105472.5,90,8575,0.01154078947368421,134.4078947368421,0.017930263157894737,604.8088157894737,0.8175406467507127,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00034,Lululemon,Yoga Apparel,Consignment,24.56,32.74,92071.20999999999,1,7679,7.368421052631579e-05,130.98684210526315,0.0001605263157894737,995.2236842105264,0.7501527183872937,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00035,Reebok Underwear,Performance Apparel,Buyout,748.67,4450.27,885105.4400000001,35,8369,0.004757894736842105,131.85526315789474,0.0012671052631578947,827.9034210526316,0.1682302422100232,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00036,Brand A,Performance Apparel,Own Brand,9767.94,19855.29,2294484.15,39,8871,0.005142105263157895,133.85526315789474,0.005746052631578947,852.3482894736842,0.4919565516293139,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00037,Reebok Underwear,Yoga Apparel,Buyout,3086.35,6176.5,721152.72,35,8168,0.004780263157894737,136.3421052631579,0.005128947368421053,839.0017105263157,0.4996923824172266,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00038,Lululemon,Training Shoes,Consignment,11061.05,13613.789999999999,109461.0,138,8525,0.01783815789473684,134.89473684210526,0.12721973684210525,499.45500000000004,0.8124886603950847,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00039,Brand B,Yoga Apparel,Own Brand,1104.9,2139.12,448005.3,22,9530,0.0029644736842105264,128.75,0.0032973684210526313,874.5131578947369,0.5165208122966454,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00040,Adidas,Accessories,Consignment,1652.07,1999.77,62942.22,97,8217,0.014435526315789473,127.67105263157895,0.03646315789473684,602.3447368421052,0.8261300049505693,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00041,Adidas,Yoga Apparel,Consignment,4764.01,5685.07,421027.0,65,8735,0.00805657894736842,130.32894736842104,0.013756578947368422,689.3122368421053,0.8379861637587577,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00042,Cole Haan,Performance Apparel,Consignment,1326.04,1606.54,657750.3,34,10391,0.004259210526315789,210.73684210526315,0.0027157894736842105,846.109605263158,0.8254011727065619,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00043,Brand A,Running Shoes,Own Brand,4137.37,10047.22,1277315.58,45,9726,0.0057302631578947365,137.46052631578948,0.004443421052631579,809.0981578947368,0.41179251574067255,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00044,On Running,Sportswear,Buyout,5811.08,11424.38,734896.8,63,8248,0.009818421052631579,133.17105263157896,0.011403947368421053,689.859605263158,0.5086560496061932,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00045,On Running,Kids Apparel,Consignment,1583.32,1950.13,312887.2,71,8420,0.00995,315.4605263157895,0.006796052631578947,680.8375,0.8119048473691497,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00046,Nike,Performance Apparel,Consignment,131.48,160.2,122002.72,7,7861,0.0008934210526315789,133.9078947368421,0.0012039473684210527,952.9342105263158,0.8207240948813982,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00047,On Running,Running Shoes,Consignment,2768.06,3363.07,373120.16000000003,30,8434,0.003472368421052632,121.77631578947368,0.00825,839.6578947368421,0.8230753448486056,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00048,Adidas,Sportswear,Consignment,1512.03,1827.71,222515.4,75,8220,0.010119736842105263,308.9605263157895,0.008632894736842105,651.7182894736842,0.8272811332213534,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00049,Asics,Bags,Buyout,712.22,3615.05,1147309.0,21,8300,0.0026105263157894737,131.47368421052633,0.0009013157894736843,905.2815789473683,0.19701525566727984,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00050,Lululemon,Performance Apparel,Consignment,3648.47,4430.38,83519.52,113,8904,0.013438157894736843,143.21052631578948,0.053621052631578944,552.041052631579,0.8235117529421855,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00051,Salomon,Sportswear,Buyout,6.22,190.24,251616.68,6,8204,0.0007960526315789473,134.52631578947367,1.4473684210526317e-05,952.0263157894736,0.0326955424726661,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00052,Brand B,Kids Apparel,Own Brand,294.01,1947.55,493395.0,31,9250,0.004246052631578947,125.9342105263158,0.0008276315789473683,826.328947368421,0.15096403173217632,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00053,Nike,Basketball Shoes,Consignment,3332.2599999999998,4060.35,271843.16,85,8674,0.009811842105263159,128.52631578947367,0.014214473684210527,685.4390789473684,0.8206829460514488,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00054,Adidas,Performance Apparel,Consignment,793.04,973.86,548423.04,21,8096,0.0027657894736842106,308.75,0.001693421052631579,889.1035526315789,0.8143264945680077,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00055,Adidas,Underwear,Consignment,435.38,527.5699999999999,62670.0,17,8356,0.0029144736842105262,125.5,0.011740789473684211,895.7061842105263,0.825255416342855,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00056,New Balance,Underwear,Buyout,297.31,1141.06,160162.5,45,8542,0.006355263157894736,139.48684210526315,0.002344736842105263,755.8639473684211,0.26055597426953886,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00057,Brand A,Accessories,Own Brand,4446.52,8827.96,358065.36,112,9153,0.012126315789473685,150.3421052631579,0.013643421052631577,564.7018421052632,0.5036860157952687,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00058,Skechers,Basketball Shoes,Consignment,1610.53,1979.98,325213.96,32,8677,0.004201315789473685,132.67105263157896,0.006277631578947369,839.3246052631579,0.8134072061333952,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00059,Columbia,Outdoor Apparel,Buyout,6772.5599999999995,11450.1,926370.48,43,8516,0.005486842105263158,139.8421052631579,0.008385526315789473,803.1027631578947,0.5914847905258469,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00060,Brand A,Outdoor Apparel,Own Brand,293.97,816.24,703050.03,7,9423,0.0009736842105263159,135.64473684210526,0.0006407894736842106,967.75,0.36015142605116146,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00061,Brooks Brothers,Kids Apparel,Consignment,1223.37,1465.87,204181.12,37,8536,0.005292105263157895,132.07894736842104,0.008169736842105263,811.7806578947369,0.834569231923704,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00062,Salomon,Training Shoes,Consignment,110.72,132.38,280254.08,5,7712,0.0006921052631578947,127.89473684210526,0.0004736842105263158,976.4956578947368,0.8363801178425744,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00063,Puma,Kids Apparel,Buyout,3014.15,6890.87,275815.26,116,8253,0.01521842105263158,132.48684210526315,0.013926315789473684,577.2198684210526,0.4374121119684452,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00064,Reebok Underwear,Training Shoes,Buyout,2639.95,6553.17,1330664.94,23,7821,0.002898684210526316,116.67105263157895,0.0021,853.2456578947368,0.4028508340238388,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00065,Asics,Sportswear,Buyout,1446.6100000000001,2949.31,431875.98,30,8622,0.003378947368421053,133.92105263157896,0.003553947368421053,870.8543421052631,0.490490996199111,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00066,Hoka,Yoga Apparel,Buyout,4694.95,7576.71,735964.32,31,7917,0.004376315789473684,142.96052631578948,0.007843421052631578,840.8421052631579,0.6196554969109284,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00067,Cole Haan,Performance Apparel,Buyout,-1777.3799999999999,18738.18,2778806.3,78,10565,0.009178947368421052,314.5657894736842,-0.0008092105263157894,682.3721052631579,-0.09485339558057398,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00068,Brand B,Yoga Apparel,Own Brand,4884.4,9207.48,890084.58,46,9471,0.0048513157894736845,141.82894736842104,0.006236842105263159,774.7569736842105,0.5304817387602254,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00069,Under Armour,Bags,Consignment,986.1899999999999,1172.44,71262.24,53,8016,0.0069723684210526325,312.32894736842104,0.016243421052631577,748.3078947368422,0.8411432567977891,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00070,Columbia,Bags,Consignment,1030.06,1221.26,485252.98,24,8737,0.0038578947368421053,141.78947368421052,0.0033539473684210527,890.3789473684211,0.8434403812455987,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00071,Cole Haan,Kids Apparel,Buyout,12770.45,21976.85,690614.4,137,10277,0.015955263157894736,219.0921052631579,0.02553157894736842,506.78868421052636,0.5810864614355561,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00072,Brand B,Training Shoes,Own Brand,-339.03,5759.55,1065218.64,51,8908,0.006393421052631579,304.7236842105263,-0.00044868421052631576,780.793947368421,-0.05886397374794905,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00073,The North Face,Basketball Shoes,Consignment,116.48,134.25,286922.36,2,8804,0.00018684210526315792,132.6315789473684,0.00036973684210526314,987.3947368421053,0.867635009310987,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00074,Champion,Outdoor Apparel,Buyout,6480.39,12699.72,1352784.01,39,8483,0.0046973684210526315,134.5921052631579,0.005455263157894737,818.9543421052631,0.5102781793614348,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00075,Skechers,Training Shoes,Consignment,564.7,667.26,213128.7,23,7923,0.0024210526315789475,133.05263157894737,0.002501315789473684,906.9078947368421,0.846296795851692,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00076,Asics,Yoga Apparel,Buyout,4516.73,13741.4,793520.0,93,8000,0.012051315789473683,130.71052631578948,0.006725,677.7280263157895,0.3286950383512597,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00077,Lululemon,Kids Apparel,Buyout,1985.25,7151.01,1805217.88,24,8387,0.002906578947368421,132.8815789473684,0.0012460526315789474,880.938552631579,0.2776181266702186,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00078,Champion,Accessories,Buyout,143.92999999999998,2993.21,836976.0,28,8225,0.0038499999999999997,133.85526315789474,0.00014605263157894737,837.2411842105263,0.048085500182078765,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00079,Cole Haan,Performance Apparel,Buyout,10396.34,25228.43,1659890.16,91,10184,0.011681578947368421,229.03947368421052,0.009903947368421054,660.8017105263158,0.41208826708598195,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00080,Nike,Sportswear,Consignment,5544.14,6698.78,446823.52,93,8606,0.012136842105263158,131.32894736842104,0.016125,656.9642105263158,0.8276342856460431,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00081,Reebok Underwear,Training Shoes,Consignment,3414.84,4166.85,247477.0,90,8114,0.011427631578947368,135.9078947368421,0.01683421052631579,624.0507894736842,0.8195255408762014,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00082,Brand B,Basketball Shoes,Own Brand,5337.26,9949.34,1782761.09,24,9277,0.0025447368421052633,140.03947368421052,0.0034381578947368418,873.9298684210526,0.5364436233961248,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00083,Adidas,Underwear,Consignment,3016.79,3649.58,228621.15,100,8955,0.012410526315789474,123.34210526315789,0.016749999999999998,591.0435526315789,0.8266129253229139,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00084,Cole Haan,Kids Apparel,Buyout,2847.1,7570.02,332134.36,142,9986,0.015461842105263158,295.0394736842105,0.010392105263157893,519.6873684210526,0.37610204464453195,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00085,Brooks Brothers,Accessories,Buyout,1000.31,2550.69,494809.74,26,8298,0.003431578947368421,133.53947368421052,0.0024131578947368423,843.828947368421,0.39217231415812975,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00086,Brooks Brothers,Accessories,Buyout,406.26,723.1500000000001,291820.48,9,8288,0.0014473684210526317,140.1184210526316,0.002055263157894737,934.0657894736842,0.561792159303049,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00087,The North Face,Underwear,Consignment,1501.95,1826.41,168343.2,44,8240,0.006194736842105263,130.82894736842104,0.012044736842105263,779.3894736842105,0.82235095077228,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00088,The North Face,Performance Apparel,Buyout,3013.54,5438.69,494079.95,41,8353,0.00470921052631579,130.23684210526315,0.006663157894736841,791.4526315789474,0.5540929893044098,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00089,Puma,Training Shoes,Buyout,3165.0,11737.55,1399949.9,49,8002,0.007236842105263159,130.25,0.0030710526315789475,738.4823684210527,0.2696474136425404,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00090,Cole Haan,Sportswear,Buyout,1557.19,2960.62,330422.19,41,9653,0.0044407894736842105,203.48684210526315,0.0053092105263157895,797.8026315789474,0.525967533827374,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00091,Brand B,Outdoor Apparel,Own Brand,-370.29999999999995,13870.85,1687668.75,77,9125,0.009097368421052632,292.0131578947368,-0.0004697368421052632,705.5367105263158,-0.026696273119527637,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00092,Skechers,Accessories,Buyout,832.11,2679.29,391456.33,38,8053,0.004822368421052632,135.82894736842104,0.002425,812.4780263157895,0.3105710841304973,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00093,Columbia,Running Shoes,Consignment,3947.52,4731.11,204802.65,72,8079,0.010627631578947368,136.06578947368422,0.025803947368421055,683.4956578947368,0.8343750198156459,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00094,Cole Haan,Training Shoes,Buyout,2169.75,3328.3199999999997,579009.15,21,10495,0.001843421052631579,197.71052631578948,0.003711842105263158,896.3859210526316,0.6519054658205943,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00095,Puma,Lifestyle Apparel,Consignment,1898.34,2278.39,394826.94,50,8397,0.007240789473684211,130.3421052631579,0.0067921052631578945,781.9921052631579,0.8331936147893908,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00096,Reebok Underwear,Sportswear,Buyout,3202.16,19898.96,1151661.78,120,8277,0.017361842105263158,138.1315789473684,0.004348684210526316,518.9614473684211,0.160920972754355,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00097,Nike,Lifestyle Apparel,Consignment,3456.78,4194.39,225905.2,133,8570,0.01644342105263158,127.77631578947368,0.01845921052631579,544.2798684210526,0.8241436776265441,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00098,Reebok Underwear,Bags,Consignment,4699.61,5669.3,164867.9,59,8062,0.008630263157894738,130.6578947368421,0.04045657894736842,728.3772368421053,0.8289577196479282,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00099,Adidas,Bags,Buyout,1511.49,3138.39,795841.2,17,8316,0.00235,133.07894736842104,0.0024697368421052633,889.171052631579,0.4816131838299256,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00100,Brand B,Underwear,Own Brand,-866.83,7989.56,305893.74,267,9222,0.033764473684210525,312.4868421052632,-0.00335,302.8711842105263,-0.1084953364140203,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00101,Brand B,Underwear,Own Brand,949.99,2212.59,195724.4,59,9146,0.008780263157894737,129.27631578947367,0.007622368421052632,705.2193421052631,0.4293565459484134,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00102,Lululemon,Outdoor Apparel,Consignment,20580.84,24995.94,265162.59,188,8217,0.02318157894736842,148.85526315789474,0.09178421052631579,389.61013157894735,0.823367314851932,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00103,Puma,Basketball Shoes,Buyout,6905.070000000001,13001.27,759156.2,68,8468,0.009167105263157895,128.14473684210526,0.012228947368421053,711.0876315789474,0.5311073456670002,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00104,The North Face,Outdoor Apparel,Consignment,114.49,144.49,315256.22,3,8858,0.00035263157894736846,128.30263157894737,0.0003868421052631579,982.1052631578947,0.79237317461416,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00105,Nike,Performance Apparel,Buyout,10279.24,26453.84,984286.62,130,7911,0.01795921052631579,137.92105263157896,0.013246052631578947,513.9313157894736,0.3885726987083917,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00106,Skechers,Training Shoes,Buyout,5158.82,13441.66,653015.98,106,8357,0.014836842105263157,305.7763157894737,0.01026578947368421,593.4456578947369,0.38379337075926634,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00107,New Balance,Kids Apparel,Buyout,1596.9099999999999,6236.35,500821.6,78,8420,0.009675,299.6578947368421,0.0037078947368421053,695.0294736842105,0.25606484562284026,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00108,Brand A,Lifestyle Apparel,Own Brand,51.540000000000006,969.34,852636.2,10,9290,0.0016605263157894738,303.3157894736842,0.0001368421052631579,942.8947368421053,0.05317019827924155,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00109,Brooks Brothers,Sportswear,Buyout,3414.52,7904.5,541722.89,66,7963,0.008489473684210526,131.53947368421052,0.0074328947368421045,696.5513157894737,0.4319716617116832,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00110,Nike,Underwear,Consignment,983.02,1210.24,29711.88,65,8052,0.008618421052631579,148.07894736842104,0.03908421052631579,701.8885526315789,0.8122521152829191,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00111,Puma,Training Shoes,Buyout,12648.43,22140.78,423256.19,185,8249,0.024778947368421053,137.9078947368421,0.03805131578947368,412.91828947368424,0.5712730084486636,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00112,Nike,Sportswear,Consignment,2613.32,3125.08,118772.28,119,8811,0.015081578947368423,140.30263157894737,0.026869736842105262,501.10355263157896,0.836240992230599,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00113,Patagonia,Kids Apparel,Buyout,4113.08,27756.98,1437685.2,139,8452,0.017397368421052634,133.96052631578948,0.0035105263157894735,545.501447368421,0.1481818266972848,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00114,Adidas,Performance Apparel,Buyout,3476.17,5339.17,331695.0,46,8190,0.0062499999999999995,143.56578947368422,0.012788157894736842,775.546447368421,0.6510693609680905,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00115,Champion,Lifestyle Apparel,Buyout,1092.49,3406.75,455963.04,43,8472,0.005128947368421052,131.98684210526315,0.002856578947368421,808.1859210526316,0.320683936302928,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00116,Columbia,Yoga Apparel,Buyout,899.4499999999999,2909.69,330642.6,48,7895,0.006628947368421053,137.02631578947367,0.0033539473684210527,736.6139473684211,0.30912227763095035,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00117,Cole Haan,Training Shoes,Buyout,1458.77,4002.37,678886.84,40,10676,0.004090789473684211,222.5921052631579,0.002572368421052632,805.1930263157894,0.36447654764552,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00118,Hoka,Basketball Shoes,Consignment,3952.44,4767.85,357399.1,58,9190,0.0076052631578947365,130.85526315789474,0.015117105263157895,750.7928947368422,0.8289774216890212,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00119,Columbia,Yoga Apparel,Buyout,883.08,7182.46,1925655.3,29,8865,0.004313157894736842,126.71052631578948,0.0006828947368421053,862.5964473684211,0.12294951868858303,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00120,Skechers,Outdoor Apparel,Buyout,5429.09,26756.63,1628194.36,111,8474,0.0147,134.53947368421052,0.004778947368421052,588.2497368421053,0.20290634508157418,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00121,Brooks Brothers,Yoga Apparel,Consignment,3783.02,4599.45,123090.78,143,7926,0.019961842105263156,283.42105263157896,0.040321052631578945,461.1030263157895,0.8224939938470904,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00122,Champion,Basketball Shoes,Buyout,7336.47,16930.920000000002,1132284.15,69,8143,0.00922763157894737,130.76315789473685,0.00838157894736842,673.1851315789473,0.43331785868694667,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00123,Brand A,Lifestyle Apparel,Own Brand,455.26,1618.1399999999999,341632.34,32,9401,0.003418421052631579,124.03947368421052,0.0016171052631578948,852.0253947368421,0.2813477202219833,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00124,Patagonia,Running Shoes,Consignment,11113.119999999999,13477.460000000001,419720.65,164,8585,0.02251447368421053,125.85526315789474,0.036061842105263156,454.02434210526314,0.8245708019166815,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00125,Columbia,Running Shoes,Buyout,14384.26,25773.03,980021.27,97,8347,0.013264473684210526,137.6184210526316,0.019367105263157894,625.8785526315789,0.5581128800144958,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00126,Hoka,Basketball Shoes,Consignment,1408.91,1718.23,43940.159999999996,57,8322,0.007714473684210527,127.03947368421052,0.040377631578947366,740.8464473684211,0.8199775350215047,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00127,Skechers,Kids Apparel,Buyout,-929.93,10752.74,928830.1,101,8030,0.015488157894736843,284.82894736842104,-0.0014539473684210527,586.2498684210526,-0.0864830731515874,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00128,Reebok Underwear,Kids Apparel,Consignment,109.73,135.22,35265.9,17,8070,0.002055263157894737,124.26315789473684,0.0033447368421052628,914.7719736842105,0.8114923827836119,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-04-01,SKU00129,Hoka,Training Shoes,Buyout,2518.42,6573.58,685322.04,47,7943,0.007067105263157895,133.64473684210526,0.004934210526315789,764.9298684210526,0.38311239841912625,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00130,Reebok Underwear,Performance Apparel,Consignment,1214.5,1459.99,156281.25,142,8335,0.018219736842105264,305.5657894736842,0.009494736842105264,458.8018421052632,0.8318550127055665,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00131,Cole Haan,Lifestyle Apparel,Buyout,354.24,2280.0,1567568.64,12,9768,0.001588157894736842,218.77631578947367,0.0004513157894736843,941.3947368421053,0.15536842105263157,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00132,Columbia,Running Shoes,Buyout,1028.28,2465.3,905985.84,13,8196,0.0016631578947368419,134.77631578947367,0.0012302631578947369,928.8947368421053,0.41710136697359346,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00133,Brooks Brothers,Performance Apparel,Buyout,7425.27,11442.42,417325.95,79,8207,0.010969736842105263,141.43421052631578,0.024232894736842103,658.1155263157895,0.6489247903852507,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-04-01,SKU00134,Reebok Underwear,Lifestyle Apparel,Buyout,4231.66,9366.51,520855.02,85,8622,0.009119736842105264,288.89473684210526,0.007976315789473684,689.2130263157895,0.4517862042532384,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-04-01,SKU00135,Brand A,Sportswear,Own Brand,441.63,952.47,521510.88,9,9188,0.0011736842105263157,132.6578947368421,0.001231578947368421,944.7236842105264,0.4636681470282528,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-04-01,SKU00136,Patagonia,Sportswear,Buyout,1506.97,7451.09,1047586.54,46,8107,0.005838157894736842,147.80263157894737,0.0015855263157894736,773.4868421052631,0.20224826166372972,Low Margin + Low Sell-through,Clearance / Eliminate,High
