snapshot_month,store_id,channel,store_format,brand,brand_tier,category,business_mode,inventory_risk_owner,avg_inventory_value,inventory_value,ending_inventory_units,sold_units,recognized_revenue,gross_profit,cogs,gmroi,inventory_turnover,sales_to_inventory_ratio,sell_through_rate,inventory_age_days,weeks_of_supply,stockout_rate,overstock_rate,clearance_rate,inventory_risk_flag
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Accessories,Buyout,Himaxx,14822.28,16122.48,186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Accessories,Consignment,Brand Partner,955.4499999999999,2094.3199999999997,217,2,44.45,39.85,4.6,0.04170809566173008,0.004814485321052907,0.04652258098278299,0.0091324200913242,125.5,571.5,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Bags,Buyout,Himaxx,13589.4,13780.8,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Bags,Consignment,Brand Partner,2052.3366666666666,6458.98,475,3,105.1,91.4,13.7,0.04453460364690004,0.006675318052106461,0.0512099216990065,0.006276150627615063,125.66666666666667,710.4433333333333,0.0,1.0,0.3333333333333333,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Basketball Shoes,Consignment,Brand Partner,1557.745,3527.0200000000004,196,2,72.72,59.5,13.22,0.038196238793897594,0.008486626501770188,0.04668286529566778,0.010101010101010102,214.0,590.5,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Kids Apparel,Buyout,Himaxx,4327.98,8717.16,203,2,102.82,-27.02,129.84,-0.006243097241669325,0.0300001386328033,0.023757041391133972,0.00975609756097561,189.5,572.5,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Kids Apparel,Consignment,Brand Partner,717.14,859.04,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Lifestyle Apparel,Buyout,Himaxx,23535.18,23535.18,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Lifestyle Apparel,Consignment,Brand Partner,2716.075,5917.32,354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Outdoor Apparel,Buyout,Himaxx,8551.8,8814.12,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Outdoor Apparel,Consignment,Brand Partner,6420.9,7478.46,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Performance Apparel,Buyout,Himaxx,15250.335,32147.3,269,1,234.05,60.72,173.33,0.003981551880663605,0.011365651967645302,0.015347203848308908,0.003703703703703704,183.5,819.5,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Performance Apparel,Consignment,Brand Partner,6972.893333333333,22698.77,422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.66666666666666,999.0,0.0,1.0,0.6666666666666666,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Running Shoes,Consignment,Brand Partner,2654.7400000000002,9243.32,268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.33333333333334,999.0,0.0,1.0,0.3333333333333333,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Sportswear,Consignment,Brand Partner,2267.1466666666665,7631.43,489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.66666666666666,999.0,0.0,1.0,0.6666666666666666,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Training Shoes,Buyout,Himaxx,40922.81,45319.47,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Training Shoes,Consignment,Brand Partner,2712.885,5630.68,164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,999.0,0.0,1.0,0.5,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Underwear,Buyout,Himaxx,14505.92,15832.96,173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Underwear,Consignment,Brand Partner,1435.756666666667,4741.13,274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.33333333333333,999.0,0.0,1.0,0.3333333333333333,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Yoga Apparel,Buyout,Himaxx,4547.03,4978.5,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Adidas,Tier 1,Yoga Apparel,Consignment,Brand Partner,3160.5433333333335,10263.52,459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.66666666666667,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Accessories,Consignment,Brand Partner,549.0,614.88,126,1,6.6,5.23,1.37,0.0095264116575592,0.0024954462659380694,0.012021857923497267,0.007874015748031496,106.0,504.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Bags,Buyout,Himaxx,18315.47,18661.05,135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Kids Apparel,Consignment,Brand Partner,4302.8,4302.8,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Outdoor Apparel,Buyout,Himaxx,14066.75,32588.95,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.5,999.0,0.0,1.0,0.5,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Performance Apparel,Consignment,Brand Partner,5884.2,6145.72,188,1,19.69,17.35,2.34,0.002948574147717617,0.0003976751300091771,0.003346249277726794,0.005291005291005291,192.0,752.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Sportswear,Buyout,Himaxx,6366.43,14138.36,268,1,100.36,50.27,50.09,0.007896105038459545,0.007867831736153543,0.015763936774613088,0.0037174721189591076,105.0,907.5,0.0,1.0,0.5,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Sportswear,Consignment,Brand Partner,1409.4799999999998,4365.16,302,1,34.31,27.6,6.71,0.01958168970116639,0.00476062093821835,0.024342310639384742,0.0033003300330033004,107.0,798.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Training Shoes,Buyout,Himaxx,6059.34,6604.36,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Training Shoes,Consignment,Brand Partner,7001.88,7803.3,185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Underwear,Buyout,Himaxx,5658.855,11299.35,210,1,59.28,22.56,36.72,0.003986672215492357,0.0064889452018120275,0.010475617417304385,0.004739336492890996,185.5,729.5,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Underwear,Consignment,Brand Partner,1830.83,1967.1,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Yoga Apparel,Buyout,Himaxx,3521.24,3868.41,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Asics,Tier 3,Yoga Apparel,Consignment,Brand Partner,428.89,501.3,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Accessories,Own Brand,Himaxx,8146.34,18307.14,299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Bags,Own Brand,Himaxx,11661.996666666666,36387.82,480,1,368.78,163.01,205.77,0.013977880860310083,0.017644491409275542,0.03162237226958563,0.002079002079002079,91.33333333333333,768.6666666666666,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Basketball Shoes,Own Brand,Himaxx,15780.56,70111.36,408,1,301.33,91.78,209.55,0.005816016668609986,0.013278996436121406,0.01909501310473139,0.0024449877750611247,180.5,877.25,0.0,1.0,0.25,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Kids Apparel,Own Brand,Himaxx,4659.8,10979.220000000001,203,5,914.6,381.9,532.7,0.08195630713764539,0.1143182110820207,0.19627451821966607,0.02403846153846154,140.5,524.7,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Lifestyle Apparel,Own Brand,Himaxx,10589.058,57212.740000000005,760,1,29.05,-22.58,51.63,-0.0021323898688627445,0.004875787817953212,0.0027433979490904667,0.001314060446780552,182.2,876.8,0.0,1.0,0.4,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Outdoor Apparel,Own Brand,Himaxx,23485.50875,193598.01,968,9,3473.6099999999997,1383.99,2089.62,0.05892953032154349,0.08897486625662303,0.1479043965781665,0.009211873080859774,133.125,776.7,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Performance Apparel,Own Brand,Himaxx,37357.159999999996,282371.55,1252,8,2740.38,1059.6000000000001,1680.78,0.0283640405212816,0.04499217820626622,0.07335621872754783,0.006349206349206349,248.71428571428572,738.5714285714286,0.0,1.0,0.5714285714285714,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Running Shoes,Own Brand,Himaxx,30148.440000000002,95593.48,431,1,351.16,126.38,224.78,0.004191925021659495,0.0074557754895444,0.011647700511203896,0.0023148148148148147,152.33333333333334,892.6666666666666,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Sportswear,Own Brand,Himaxx,22047.486666666664,69872.59,490,5,1338.12,338.05,1000.0699999999999,0.015332813445402547,0.04535981879113659,0.06069263223653913,0.010101010101010102,128.0,506.3333333333333,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Training Shoes,Own Brand,Himaxx,39881.485,82068.93000000001,438,1,133.58,53.95,79.63,0.0013527580530163308,0.0019966658713937054,0.0033494239244100366,0.002277904328018223,150.0,913.5,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand A,Tier 2,Underwear,Own Brand,Himaxx,8161.450000000001,26507.89,402,4,239.96999999999997,78.28,161.69,0.009591432894890001,0.019811430566872307,0.029402863461762303,0.009852216748768473,230.33333333333334,588.5566666666667,0.0,1.0,0.3333333333333333,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Accessories,Own Brand,Himaxx,12242.488000000001,67599.79,844,1,126.55,50.48,76.07,0.00412334486258022,0.006213606253892182,0.010336951116472402,0.001183431952662722,141.6,900.8,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Basketball Shoes,Own Brand,Himaxx,16345.772,89692.72,578,4,1051.8899999999999,327.7,724.1899999999999,0.020047997732991745,0.04430442318661975,0.06435242091961149,0.006872852233676976,144.4,548.6,0.0,1.0,0.4,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Kids Apparel,Own Brand,Himaxx,9240.862,47307.1,561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Lifestyle Apparel,Own Brand,Himaxx,2307.33,2307.33,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Outdoor Apparel,Own Brand,Himaxx,30609.22,30516.75,165,1,188.05,3.1,184.95,0.00010127667415242858,0.0060422970595134405,0.00614357373366587,0.006024096385542169,336.0,660.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Performance Apparel,Own Brand,Himaxx,9648.36,11315.36,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Running Shoes,Own Brand,Himaxx,20156.646666666667,66156.02,391,5,1457.0600000000002,310.72,1146.34,0.015415262525479603,0.056871562961696334,0.07228682548717595,0.012626262626262626,180.66666666666666,563.3333333333334,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Sportswear,Own Brand,Himaxx,14711.785,64676.0,415,10,2504.03,1204.4399999999998,1299.59,0.08186905939693924,0.08833666343003245,0.17020572282697172,0.023529411764705882,240.0,539.6425,0.0,1.0,0.25,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Training Shoes,Own Brand,Himaxx,18568.845,80934.48000000001,606,3,428.97,-86.27,515.24,-0.0046459540159875315,0.027747552419119227,0.023101598403131696,0.0049261083743842365,240.5,693.0,0.0,1.0,0.5,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Underwear,Own Brand,Himaxx,7836.65,40707.94,730,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,999.0,0.0,1.0,0.4,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brand B,Tier 2,Yoga Apparel,Own Brand,Himaxx,9575.2525,40825.689999999995,398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Accessories,Buyout,Himaxx,6736.049999999999,14065.28,310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Accessories,Consignment,Brand Partner,2354.2,2443.6,164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Bags,Buyout,Himaxx,14774.4,16867.44,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Basketball Shoes,Buyout,Himaxx,21715.87,23539.34,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Kids Apparel,Buyout,Himaxx,6562.885,13321.279999999999,216,2,116.48,79.24,37.24,0.012073958327778102,0.005674333772418685,0.017748292100196787,0.009174311926605505,182.0,582.5,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Kids Apparel,Consignment,Brand Partner,2166.7166666666667,7046.62,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Lifestyle Apparel,Buyout,Himaxx,7518.58,15257.08,244,1,159.33,71.76,87.57,0.009544355450098291,0.011647146136637502,0.021191501586735793,0.004081632653061225,150.5,727.5,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Outdoor Apparel,Buyout,Himaxx,36957.57,80976.54000000001,353,1,437.59,234.82,202.77,0.006353772718282073,0.005486562022340755,0.011840334740622828,0.002824858757062147,85.0,787.5,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Performance Apparel,Buyout,Himaxx,10529.94,35421.3,262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Running Shoes,Buyout,Himaxx,8596.56,9005.92,154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Sportswear,Buyout,Himaxx,10340.56,11088.89,163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Sportswear,Consignment,Brand Partner,350.45,405.79,77,1,28.42,22.74,5.68,0.06488800114138964,0.0162077329148238,0.08109573405621345,0.01282051282051282,129.0,308.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Training Shoes,Buyout,Himaxx,7820.17,7869.98,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Underwear,Buyout,Himaxx,792.085,1584.17,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Yoga Apparel,Buyout,Himaxx,3580.92,3845.52,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Brooks Brothers,Tier 1,Yoga Apparel,Consignment,Brand Partner,1643.73,3419.7400000000002,223,1,14.47,11.06,3.41,0.006728598979151078,0.0020745499565013718,0.00880314893565245,0.004464285714285714,204.5,657.5,0.0,1.0,0.5,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Accessories,Buyout,Himaxx,8664.980000000001,29274.38,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.33333333333334,999.0,0.0,1.0,0.3333333333333333,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Bags,Buyout,Himaxx,3569.44,3601.31,113,3,250.41,154.8,95.61,0.04336814738446367,0.026785714285714284,0.07015386167017795,0.02586206896551724,152.0,150.67,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Bags,Consignment,Brand Partner,3035.85,3216.36,196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Basketball Shoes,Buyout,Himaxx,13348.8,14600.25,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Kids Apparel,Buyout,Himaxx,8537.445,19442.92,241,5,923.9,107.9,816.0,0.012638441594645706,0.09557894662864592,0.10821738822329163,0.02032520325203252,129.0,530.3,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Lifestyle Apparel,Buyout,Himaxx,6969.69,7050.42,131,1,87.22,33.4,53.82,0.004792178705222184,0.007722007722007722,0.012514186427229906,0.007575757575757576,41.0,524.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Lifestyle Apparel,Consignment,Brand Partner,1701.7,1779.05,115,3,69.09,53.41,15.68,0.0313862607980255,0.009214315096668037,0.04060057589469354,0.025423728813559324,152.0,153.33,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Outdoor Apparel,Buyout,Himaxx,13043.154999999999,26856.71,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Performance Apparel,Buyout,Himaxx,20416.8,20851.2,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Performance Apparel,Consignment,Brand Partner,5880.35,6403.4,202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Running Shoes,Buyout,Himaxx,6482.84,6530.16,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Sportswear,Buyout,Himaxx,5877.28,6578.24,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Champion,Tier 3,Underwear,Buyout,Himaxx,3992.34,4513.08,143,1,67.58,36.02,31.56,0.009022277661722198,0.007905138339920948,0.016927416001643145,0.006944444444444444,227.0,572.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Accessories,Buyout,Himaxx,3800.3,4111.8,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Bags,Buyout,Himaxx,8887.69,19096.64,287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.5,999.0,0.0,1.0,0.5,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Bags,Consignment,Brand Partner,4985.97,5501.76,176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Basketball Shoes,Consignment,Brand Partner,5926.27,6718.26,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Kids Apparel,Buyout,Himaxx,6674.23,21415.62,483,1,61.47,28.21,33.26,0.004226704803400543,0.004983346393516556,0.009210051196917098,0.002066115702479339,152.66666666666666,862.0,0.0,1.0,0.3333333333333333,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Lifestyle Apparel,Buyout,Himaxx,13985.228,75982.45,913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Outdoor Apparel,Buyout,Himaxx,4505.97,4540.9,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,999.0,0.0,1.0,1.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Performance Apparel,Buyout,Himaxx,31548.892,168592.11,1008,1,260.76,49.06,211.7,0.0015550466875350172,0.006710219807402428,0.008265266494937445,0.0009910802775024777,207.4,893.6,0.0,1.0,0.6,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Performance Apparel,Consignment,Brand Partner,9232.474999999999,18663.629999999997,342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Running Shoes,Buyout,Himaxx,14433.555,32446.559999999998,297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,999.0,0.0,1.0,0.0,High Risk
2026-04-01,S003,Himaxx Warehouse Outlet,Warehouse Outlet,Cole Haan,Tier 2,Sportswear,Buyout,Himaxx,4352.9125,18402.730000000003,522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.25,999.0,0.0,1.0,0.5,High Risk
