brand,brand_owner,brand_tier,category,business_mode,msrp_gmv,transaction_gmv,gross_sales,gmv,net_sales,recognized_revenue,cogs,gross_profit,gross_margin_pct,gross_units,returned_units,net_units,return_rate,discount_amount,markdown_amount,discount_depth,discount_factor,cost_to_msrp_ratio,price_cost_spread,markdown_rate,net_aur,orders,revenue_share,gross_profit_share
Salomon,External Brand,Tier 3,Accessories,Buyout,141188.89,28648.46,28648.46,28648.46,27540.670000000002,27540.670000000002,11612.49,15928.18,0.5783512165826031,241,9,232,0.03734439834024896,112540.43000000001,112540.43000000001,0.7970912583844239,0.2029087416155761,0.08550551724137932,0.11740322437419677,0.7970912583844239,118.70978448275864,145,0.0017338347247323838,0.002569036809887947
Salomon,External Brand,Tier 3,Basketball Shoes,Buyout,175883.23,34931.77,34931.77,34931.77,34333.89,34333.89,25777.53,8556.36,0.24921032833739493,209,4,205,0.019138755980861243,140951.46,140951.46,0.8013922646292089,0.19860773537079116,0.14615038167938932,0.05245735369140184,0.8013922646292088,167.48239024390244,131,0.002161504811507561,0.0013800449140236259
Salomon,External Brand,Tier 3,Kids Apparel,Buyout,530329.8200000001,104058.7,104058.7,104058.7,99389.07,99389.07,61045.48,38343.59,0.38579282410027577,464,20,444,0.04310344827586207,426271.12,426271.12,0.8037849351937253,0.19621506480627468,0.11989270072992701,0.07632236407634767,0.8037849351937252,223.84925675675677,274,0.006257081647790617,0.006184391068738009
Salomon,External Brand,Tier 3,Kids Apparel,Consignment,107090.09999999999,20488.09,20488.09,20488.09,19855.79,4088.36,711.72,3376.64,0.8259155260299973,234,8,226,0.03418803418803419,86602.01,86602.01,0.808683622482377,0.19131637751762304,0.0283,0.16301637751762305,0.808683622482377,18.090088495575223,148,0.0002573844621502269,0.0005446141651927613
Salomon,External Brand,Tier 3,Lifestyle Apparel,Buyout,348999.31,68985.21,68985.21,68985.21,68125.96,68125.96,54158.32,13967.64,0.2050266887982202,323,4,319,0.01238390092879257,280014.1,280014.1,0.802334251033333,0.19766574896666703,0.15635714285714286,0.041308606109524165,0.8023342510333329,213.56100313479627,210,0.004288899111885419,0.00225282369406067
Salomon,External Brand,Tier 3,Performance Apparel,Consignment,422693.60000000003,83345.81,83345.81,83345.81,79759.87,24701.62,4291.97,20409.65,0.8262474283063217,328,15,313,0.04573170731707317,339347.79,339347.79,0.8028221624363369,0.1971778375636631,0.0409,0.15627783756366312,0.8028221624363368,78.91891373801917,212,0.0015551011109440672,0.0032918476641354845
Salomon,External Brand,Tier 3,Running Shoes,Buyout,2077122.89,412338.32,412338.32,412338.32,394609.46,394609.46,331593.33,63016.13,0.15969239561565501,1573,68,1505,0.04322949777495232,1664784.57,1664784.57,0.8014858331275719,0.19851416687242807,0.16633873873873875,0.032175428133689316,0.801485833127572,262.19897674418604,999,0.024842808270673686,0.010163795084352648
Salomon,External Brand,Tier 3,Sportswear,Buyout,4617.0,873.32,873.32,873.32,873.32,873.32,828.09,45.230000000000004,0.05179086703613796,27,0,27,0.0,3743.68,3743.68,0.8108468702620749,0.18915312973792506,0.1794,0.009753129737925054,0.8108468702620749,32.34518518518519,20,5.4980236203523204e-05,7.29509177515773e-06
Salomon,External Brand,Tier 3,Training Shoes,Consignment,15820.56,3240.88,3240.88,3240.88,3078.01,657.45,108.38,549.07,0.835150962050346,21,1,20,0.047619047619047616,12579.68,12579.68,0.7951475801109442,0.20485241988905578,0.04820000000000001,0.15665241988905576,0.7951475801109443,32.8725,13,4.1390047510656266e-05,8.855883353937331e-05
Salomon,External Brand,Tier 3,Underwear,Buyout,145177.51,29155.4,29155.4,29155.4,28177.49,28177.49,23768.77,4408.72,0.1564624812217128,314,9,305,0.028662420382165606,116022.11,116022.11,0.7991741282792355,0.20082587172076447,0.1556868932038835,0.04513897851688098,0.7991741282792355,92.38521311475411,206,0.0017739260017203466,0.0007110770950911648
Salomon,External Brand,Tier 3,Yoga Apparel,Consignment,208394.0,27825.45,27825.45,27825.45,26051.53,8286.98,1399.82,6887.16,0.8310820105756259,290,19,271,0.06551724137931035,180568.55,180568.55,0.8664767219785598,0.13352327802144015,0.0174,0.11612327802144015,0.8664767219785597,30.579261992619923,180,0.0005217103900218393,0.001110821673008961
Skechers,External Brand,Tier 3,Accessories,Buyout,235092.9,46650.77,46650.77,46650.77,45094.85,45094.85,25427.53,19667.32,0.4361322856157632,475,16,459,0.03368421052631579,188442.13,188442.13,0.8015645304473253,0.1984354695526747,0.11622431506849315,0.08221115448418154,0.8015645304473253,98.2458605664488,292,0.002838965676455879,0.0031721181598805023
Skechers,External Brand,Tier 3,Bags,Consignment,194546.88,40132.62,40132.62,40132.62,38506.47,7169.88,1281.14,5888.74,0.8213163958113664,176,7,169,0.03977272727272727,154414.26,154414.26,0.7937123432665689,0.20628765673343105,0.027599999999999996,0.17868765673343107,0.793712343266569,42.42532544378698,112,0.0004513828790717228,0.0009497877236356915
Skechers,External Brand,Tier 3,Basketball Shoes,Buyout,373552.2,48380.0,48380.0,48380.0,47071.48,47071.48,42893.4,4178.08,0.08876032790980865,276,8,268,0.028985507246376812,325172.2,325172.2,0.8704866414921395,0.12951335850786047,0.1183,0.011213358507860469,0.8704866414921395,175.63985074626868,155,0.00296340526822862,0.000673877449567787
Skechers,External Brand,Tier 3,Basketball Shoes,Consignment,896169.95,176345.62,176345.62,176345.62,168156.84,52858.75,9338.24,43520.51,0.8233359661361648,712,32,680,0.0449438202247191,719824.33,719824.33,0.8032230159022851,0.19677698409771496,0.024945394736842104,0.17183158936087287,0.8032230159022851,77.73345588235294,456,0.003327745340107844,0.007019370208969041
Skechers,External Brand,Tier 3,Kids Apparel,Buyout,382866.36,53758.25,53758.25,53758.25,52021.39,52021.39,49354.17,2667.22,0.051271601931436275,502,18,484,0.035856573705179286,329108.11,329108.11,0.859590040765138,0.14040995923486202,0.13127179487179488,0.009138164363067136,0.859590040765138,107.48221074380166,312,0.0032750289811702468,0.0004301926748736723
Skechers,External Brand,Tier 3,Lifestyle Apparel,Buyout,66469.4,8912.88,8912.88,8912.88,8666.45,8666.45,4674.87,3991.58,0.4605784375378615,131,4,127,0.030534351145038167,57556.52,57556.52,0.8659100277721778,0.13408997222782212,0.0725,0.06158997222782213,0.8659100277721778,68.23976377952756,88,0.000545600087076929,0.0006437970910432033
Skechers,External Brand,Tier 3,Outdoor Apparel,Buyout,1405424.73,281006.93,281006.93,281006.93,269684.83,269684.83,194793.23,74891.6,0.277700455008908,1013,42,971,0.04146100691016782,1124417.8,1124417.8,0.8000555106213336,0.19994448937866632,0.1477980230642504,0.05214646631441591,0.8000555106213337,277.73926879505666,607,0.0169781244605723,0.012079175219730327
Skechers,External Brand,Tier 3,Running Shoes,Buyout,349248.93,44744.38,44744.38,44744.38,42271.86,42271.86,20649.809999999998,21622.05,0.5114998488356084,251,14,237,0.055776892430278883,304504.55,304504.55,0.8718839883059913,0.12811601169400863,0.0626,0.06551601169400863,0.8718839883059913,178.36227848101265,153,0.0026612431268747587,0.0034873941878631257
Skechers,External Brand,Tier 3,Sportswear,Buyout,138478.6,27833.08,27833.08,27833.08,26427.76,26427.76,10987.2,15440.56,0.5842553436235232,442,22,420,0.049773755656108594,110645.52,110645.52,0.7990080777824154,0.20099192221758452,0.0835,0.11749192221758452,0.7990080777824154,62.92323809523809,269,0.0016637709970343314,0.002490389172227049
Skechers,External Brand,Tier 3,Training Shoes,Buyout,413661.94,54525.92,54525.92,54525.92,52506.01,52506.01,31568.56,20937.45,0.39876292256829265,419,15,404,0.03579952267303103,359136.02,359136.02,0.8681872448792365,0.13181275512076357,0.0791,0.052712755120763566,0.8681872448792365,129.9653712871287,250,0.003305538441698978,0.0033769758852039843
Skechers,External Brand,Tier 3,Training Shoes,Consignment,57143.78,11825.93,11825.93,11825.93,11472.74,2925.52,513.59,2411.93,0.8244448850118953,101,3,98,0.0297029702970297,45317.85,45317.85,0.7930495672494889,0.2069504327505111,0.0475,0.15945043275051107,0.7930495672494889,29.852244897959185,65,0.00018417736982793387,0.0003890172607839085
Skechers,External Brand,Tier 3,Underwear,Consignment,84888.48,16209.94,16209.94,16209.94,15398.08,5162.98,907.39,4255.59,0.8242507234194206,136,6,130,0.04411764705882353,68678.54,68678.54,0.809044289637416,0.19095571036258396,0.0411,0.14985571036258397,0.809044289637416,39.715230769230764,78,0.0003250376264302503,0.0006863789433438754
Skechers,External Brand,Tier 3,Yoga Apparel,Consignment,202702.83000000002,40290.22,40290.22,40290.22,39208.39,11052.84,1895.71,9157.13,0.8284866152047798,209,6,203,0.028708133971291867,162412.61,162412.61,0.8012350394910619,0.19876496050893813,0.0125,0.18626496050893812,0.8012350394910618,54.44748768472906,141,0.0006958362958820929,0.001476942377781342
The North Face,External Brand,Tier 3,Accessories,Buyout,10528.96,2129.2,2129.2,2129.2,2045.65,2045.65,1407.0,638.65,0.3121990565345978,104,4,100,0.038461538461538464,8399.76,8399.76,0.7977767984682248,0.20222320153177523,0.13899999999999998,0.06322320153177524,0.7977767984682249,20.456500000000002,60,0.00012878477555734123,0.0001030070829583127
The North Face,External Brand,Tier 3,Bags,Consignment,948831.2,186552.59,186552.59,186552.59,178476.52,46635.93,8402.53,38233.4,0.8198271161312748,680,30,650,0.04411764705882353,762278.61,762278.61,0.8033869564997441,0.1966130435002559,0.0367,0.1599130435002559,0.8033869564997441,71.74758461538461,413,0.002935985030654255,0.006166618657446729
The North Face,External Brand,Tier 3,Basketball Shoes,Buyout,648887.47,128228.42,128228.42,128228.42,122860.25,122860.25,94459.26000000001,28400.99,0.23116500251301786,431,19,412,0.04408352668213457,520659.05,520659.05,0.8023872767954665,0.19761272320453346,0.15073999999999999,0.04687272320453348,0.8023872767954666,298.2044902912621,270,0.0077347198793385145,0.004580761188488546
The North Face,External Brand,Tier 3,Basketball Shoes,Consignment,23683.350000000002,4514.8,4514.8,4514.8,4514.8,1008.1500000000001,194.0,814.15,0.807568318206616,15,0,15,0.0,19168.55,19168.55,0.8093681848218264,0.19063181517817368,0.0206,0.17003181517817367,0.8093681848218262,67.21000000000001,11,6.346851684214483e-05,0.0001313132648406957
The North Face,External Brand,Tier 3,Kids Apparel,Buyout,86680.28,17231.11,17231.11,17231.11,16645.079999999998,16645.079999999998,13706.88,2938.2,0.1765206295193535,68,2,66,0.029411764705882353,69449.17,69449.17,0.801210725207625,0.19878927479237493,0.1629,0.03588927479237494,0.801210725207625,252.19818181818178,39,0.0010478981702314613,0.0004738987100103568
The North Face,External Brand,Tier 3,Lifestyle Apparel,Buyout,593411.23,103307.22,103307.22,103307.22,99006.37,99006.37,49886.86,49119.51,0.4961247442967559,805,36,769,0.04472049689440994,490104.01,490104.01,0.825909563592182,0.1740904364078179,0.08778888888888889,0.08630154751892902,0.8259095635921821,128.74690507152144,513,0.006232988604696347,0.007922426119849169
The North Face,External Brand,Tier 3,Outdoor Apparel,Buyout,334789.33,43886.38,43886.38,43886.38,41937.33,41937.33,25859.34,16077.99,0.38338134545046143,269,12,257,0.04460966542750929,290902.95,290902.95,0.8689134447624123,0.13108655523758775,0.0808,0.05028655523758775,0.8689134447624122,163.18027237354087,174,0.002640182646847776,0.0025931994828668633
The North Face,External Brand,Tier 3,Outdoor Apparel,Consignment,16874.88,3245.34,3245.34,3245.34,3046.91,815.35,164.1,651.25,0.798736738823818,16,1,15,0.0625,13629.539999999999,13629.539999999999,0.8076821879622256,0.19231781203777448,0.0337,0.15861781203777447,0.8076821879622254,54.35666666666667,11,5.1330709921383505e-05,0.00010503932165756072
The North Face,External Brand,Tier 3,Performance Apparel,Buyout,87882.41,17261.29,17261.29,17261.29,16846.49,16846.49,7689.5,9156.99,0.5435547701628054,133,3,130,0.022556390977443608,70621.12,70621.12,0.8035865197597563,0.19641348024024374,0.0895,0.10691348024024375,0.8035865197597561,129.58838461538463,93,0.0010605780234052714,0.0014769197973513502
The North Face,External Brand,Tier 3,Running Shoes,Buyout,558036.78,111350.78,111350.78,111350.78,107664.13,107664.13,70257.72,37406.41,0.3474361423809397,359,11,348,0.03064066852367688,446686.0,446686.0,0.8004597833139242,0.19954021668607577,0.1299,0.06964021668607578,0.8004597833139242,309.379683908046,221,0.00677804160908582,0.006033234444598228
The North Face,External Brand,Tier 3,Training Shoes,Buyout,467096.95999999996,60594.13,60594.13,60594.13,57490.36,57490.36,54756.149999999994,2734.21,0.04755945170633825,344,17,327,0.04941860465116279,406502.83,406502.83,0.870275049531472,0.129724950468528,0.1233,0.006424950468527993,0.8702750495314722,175.811498470948,213,0.003619330339652799,0.00044099741062467423
The North Face,External Brand,Tier 3,Training Shoes,Consignment,99226.40000000001,20600.52,20600.52,20600.52,19726.68,6446.66,1172.35,5274.31,0.8181461407922863,145,6,139,0.041379310344827586,78625.88,78625.88,0.7923887191311989,0.20761128086880104,0.0414,0.16621128086880105,0.7923887191311989,46.378848920863305,92,0.0004058522529242487,0.0008506870550659334
The North Face,External Brand,Tier 3,Underwear,Buyout,48255.35,9583.26,9583.26,9583.26,9099.28,9099.28,6931.32,2167.96,0.23825621367844488,187,10,177,0.053475935828877004,38672.09,38672.09,0.8014052327876597,0.1985947672123402,0.1518,0.046794767212340216,0.8014052327876597,51.40836158192091,99,0.0005728490858814577,0.00034966763574775485
The North Face,External Brand,Tier 3,Underwear,Consignment,158698.75999999998,31323.99,31323.99,31323.99,30135.41,9203.4,1608.86,7594.54,0.8251885172870895,242,9,233,0.0371900826446281,127374.77,127374.77,0.8026198188316027,0.1973801811683973,0.0312,0.1661801811683973,0.8026198188316028,39.49957081545064,156,0.0005794040052621095,0.0012249141342053147
The North Face,External Brand,Tier 3,Yoga Apparel,Buyout,228846.84000000003,30042.33,30042.33,30042.33,29252.02,29252.02,15423.24,13828.78,0.4727461556501055,177,5,172,0.02824858757062147,198804.51,198804.51,0.8687229852070494,0.1312770147929506,0.0694,0.06187701479295059,0.8687229852070494,170.06988372093022,116,0.0018415735000116623,0.002230427133284672
Under Armour,External Brand,Tier 3,Accessories,Buyout,98211.74,18419.77,18419.77,18419.77,17745.19,17745.19,10678.53,7066.66,0.39822960475486596,452,16,436,0.035398230088495575,79791.97,79791.97,0.8124483895713486,0.1875516104286514,0.10801127819548871,0.07954033223316269,0.8124483895713486,40.69997706422018,266,0.001117156068424401,0.0011397730100339623
Under Armour,External Brand,Tier 3,Bags,Consignment,333989.42000000004,58084.52,58084.52,58084.52,54980.33,16835.85,2986.26,13849.59,0.822624934292002,561,29,532,0.05169340463458111,275904.9,275904.9,0.8260887425715462,0.17391125742845384,0.03545519287833828,0.13845606455011555,0.8260887425715461,31.646334586466164,337,0.0010599081776291462,0.002233783552914144
Under Armour,External Brand,Tier 3,Basketball Shoes,Consignment,154146.71,30378.12,30378.12,30378.12,29356.38,7547.5,1390.46,6157.04,0.8157721099701888,109,4,105,0.03669724770642202,123768.59,123768.59,0.8029272243306393,0.1970727756693607,0.0226,0.1744727756693607,0.8029272243306393,71.88095238095238,57,0.0004751561085811517,0.0009930615048268218
Under Armour,External Brand,Tier 3,Kids Apparel,Consignment,189090.44999999998,37560.72,37560.72,37560.72,35603.31,9121.49,1576.07,7545.42,0.8272135363849547,243,13,230,0.053497942386831275,151529.73,151529.73,0.8013610946507346,0.19863890534926543,0.0343,0.16433890534926543,0.8013610946507347,39.65865217391304,144,0.0005742473259836886,0.0012169916290539606
Under Armour,External Brand,Tier 3,Lifestyle Apparel,Buyout,1103826.76,180514.23,180514.23,180514.23,172827.0,172827.0,133855.64,38971.36,0.2254934703489617,1424,62,1362,0.04353932584269663,923312.53,923312.53,0.8364650717473093,0.16353492825269067,0.12160656284760846,0.04192836540508221,0.8364650717473093,126.8920704845815,899,0.010880398115634939,0.0062856433297084
Under Armour,External Brand,Tier 3,Outdoor Apparel,Buyout,263804.8,52403.28,52403.28,52403.28,51279.2,51279.2,34001.939999999995,17277.26,0.33692530304684937,224,5,219,0.022321428571428572,211401.52,211401.52,0.8013558509928553,0.1986441490071447,0.1318,0.0668441490071447,0.8013558509928553,234.15159817351596,146,0.0032283040905140233,0.0027866282848388597
Under Armour,External Brand,Tier 3,Performance Apparel,Buyout,361843.27999999997,73847.95,73847.95,73847.95,70632.67,70632.67,60637.5,9995.17,0.1415091628279095,172,7,165,0.040697674418604654,287995.33,287995.33,0.7959117825816746,0.20408821741832542,0.17470000000000002,0.029388217418325396,0.7959117825816747,428.07678787878785,104,0.004446710118038643,0.0016121088317113262
Under Armour,External Brand,Tier 3,Performance Apparel,Consignment,844320.24,170461.92,170461.92,170461.92,163556.8,42533.14,7550.79,34982.35,0.8224727823997946,462,20,442,0.04329004329004329,673858.32,673858.32,0.7981075048017325,0.20189249519826744,0.025531365313653135,0.1763611298846143,0.7981075048017325,96.22882352941177,271,0.0026776921216478734,0.005642260750844329
Under Armour,External Brand,Tier 3,Running Shoes,Buyout,164123.34,31822.49,31822.49,31822.49,30444.05,30444.05,23065.800000000003,7378.25,0.24235441736562646,386,16,370,0.04145077720207254,132300.85,132300.85,0.8061062491172797,0.1938937508827203,0.1466,0.04729375088272028,0.8061062491172798,82.28121621621621,234,0.0019166182613381928,0.0011900289827560804
Under Armour,External Brand,Tier 3,Running Shoes,Consignment,160357.13,31942.54,31942.54,31942.54,30446.27,9952.86,1792.2,8160.66,0.8199311554668708,137,6,131,0.043795620437956206,128414.59,128414.59,0.8008037434942867,0.1991962565057132,0.0235,0.17569625650571322,0.8008037434942867,75.97603053435115,85,0.0006265865818950647,0.001316222941540099
Under Armour,External Brand,Tier 3,Sportswear,Consignment,41682.36,8360.96,8360.96,8360.96,7992.37,2277.84,409.46,1868.3799999999999,0.8202419836336177,163,7,156,0.04294478527607362,33321.4,33321.4,0.7994125092725076,0.20058749072749238,0.0159,0.18468749072749238,0.7994125092725076,14.601538461538462,98,0.00014340239686922698,0.0003013487413413486
Under Armour,External Brand,Tier 3,Training Shoes,Buyout,453011.68,90888.06,90888.06,90888.06,86850.36,86850.36,51962.64,34887.72,0.40169919848346053,713,30,683,0.04207573632538569,362123.62,362123.62,0.7993692789554565,0.2006307210445435,0.1197,0.08093072104454349,0.7993692789554565,127.16011713030747,444,0.0054677017670052485,0.005626997993057834
Under Armour,External Brand,Tier 3,Training Shoes,Consignment,960373.25,145524.65,145524.65,145524.65,140116.41,44021.28,7649.42,36371.86,0.8262335852115159,1077,42,1035,0.03899721448467967,814848.6,814848.6,0.8484707378094923,0.1515292621905077,0.027434182908545726,0.12409507928196196,0.8484707378094922,42.53263768115942,667,0.0027713786153774466,0.005866373131399257
Under Armour,External Brand,Tier 3,Yoga Apparel,Buyout,586091.5599999999,117941.79,117941.79,117941.79,112715.54,112715.54,68198.96,44516.58,0.3949462514219424,664,32,632,0.04819277108433735,468149.77,468149.77,0.7987655887759244,0.20123441122407565,0.12325417661097851,0.07798023461309714,0.7987655887759245,178.3473734177215,419,0.007096055298181271,0.007180025129696023
Under Armour,External Brand,Tier 3,Yoga Apparel,Consignment,467020.16000000003,90925.2,90925.2,90925.2,86302.34,26363.62,4521.14,21842.48,0.828508376315544,720,31,689,0.043055555555555555,376094.96,376094.96,0.8053077623030235,0.1946922376969765,0.026419718309859157,0.16827251938711735,0.8053077623030235,38.263599419448475,426,0.0016597330357485554,0.00352294707488497
