month,store_id,store_name,city,region,channel,store_format,recognized_revenue,target_recognized_revenue,revenue_achievement_rate,gross_profit,target_gross_profit,gross_profit_achievement_rate,gross_margin_pct,target_gross_margin_pct,gross_margin_gap,store_cm,target_store_cm,store_cm_achievement_rate,traffic,target_traffic,traffic_achievement_rate,traffic_to_order_cvr,target_order_cvr,cvr_gap,upt,target_upt,upt_gap,aur,target_aur,aur_gap,achievement_flag
2026-03-01,S028,Himaxx Chongqing Warehouse 28,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,27923.66,25736.7,1.0849743751141365,10487.37,10242.2,1.0239372400460838,0.3756,0.398,-0.02240000000000003,-56256.3,2749.22,-20.46264031252501,9008,8174,1.1020308294592611,0.020204262877442272,0.025,-0.004795737122557729,1.5274725274725274,1.4464,0.08107252747252747,152.80845323741008,152.08,0.728453237410065,Exceed Target
2026-03-01,S029,Himaxx Suzhou Warehouse 29,Suzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,51301.13,48678.85,1.0538689800601289,19037.24,19867.45,0.9582125536996444,0.3711,0.4081,-0.03700000000000003,-19229.12,4270.05,-4.503254060256905,7968,7694,1.0356121653236288,0.03137550200803213,0.0301,0.0012755020080321318,1.572,1.6748,-0.1028,173.56730279898218,174.82,-1.25269720101781,On Track
2026-03-01,S030,Himaxx Beijing Warehouse 30,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,45214.65,50474.42,0.8957933543367116,16312.97,20239.18,0.8060094331884987,0.3608,0.401,-0.040200000000000014,-15083.67,5236.04,-2.880740024904317,7388,7540,0.979840848806366,0.03180833784515431,0.0339,-0.002091662154845693,1.574468085106383,1.5453,0.029168085106383135,170.70902702702705,159.69,11.01902702702705,Behind Target
2026-03-01,S031,Himaxx Xi'an Warehouse 31,Xi'an,West China,Himaxx Warehouse Outlet,Warehouse Outlet,37844.47,40358.04,0.9377182340866901,15586.94,16217.77,0.961102543691272,0.4119,0.4018,0.010099999999999998,-46923.9,2171.63,-21.60768639224914,7378,7762,0.9505282143777377,0.02819192193006235,0.0262,0.0019919219300623472,1.6778846153846154,1.8637,-0.1858153846153845,165.8068194842407,156.47,9.336819484240692,On Track
2026-03-01,S032,Himaxx Wuhan Warehouse 32,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,44937.2,52786.93,0.8512940608593831,18034.54,20926.31,0.8618117575434943,0.4013,0.3964,0.0049000000000000155,-2231.05,5865.81,-0.38034815311099407,8221,7957,1.0331783335427924,0.02931516847098893,0.0277,0.001615168470988932,1.6224066390041494,1.7662,-0.1437933609958506,159.60874680306904,149.52,10.088746803069029,Behind Target
2026-03-01,S033,Himaxx Chongqing Warehouse 33,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,46698.4,48764.3,0.9576349911718204,20255.85,23185.3,0.8736505458199807,0.4338,0.4755,-0.04169999999999996,-35250.67,3948.52,-8.927565264960036,7831,7083,1.1056049696456305,0.02962584599667986,0.0284,0.0012258459966798599,1.5517241379310345,1.4586,0.09312413793103458,189.15058333333334,187.99,1.160583333333335,On Track
2026-03-01,S034,Himaxx Shenzhen Warehouse 34,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,73355.58,90724.39,0.808554127506396,26679.94,34760.79,0.767529736809779,0.3637,0.3831,-0.019399999999999973,5316.49,8008.34,0.6638691663940341,9129,10006,0.9123525884469318,0.04107788366743345,0.0373,0.0037778836674334515,1.536,1.4372,0.0988,172.88213541666667,177.37,-4.487864583333334,Behind Target
2026-03-01,S035,Himaxx Chongqing Warehouse 35,Chongqing,West China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,29538.3,32770.35,0.9013727348044803,8287.72,9879.21,0.8389051351272014,0.2806,0.3015,-0.020899999999999974,-68780.39,2169.45,-31.704067851298717,7426,7875,0.942984126984127,0.026663075680043093,0.0255,0.0011630756800430943,1.5404040404040404,1.5703,-0.029895959595959587,139.61727868852458,144.81,-5.192721311475424,Behind Target
2026-03-01,S036,Himaxx Nanjing Warehouse 36,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,45084.37,50874.32,0.8861911078123502,18258.92,22957.13,0.7953485474882965,0.405,0.4513,-0.04629999999999995,-27833.65,8485.28,-3.2802276412799576,6595,6690,0.9857997010463379,0.04048521607278241,0.0432,-0.0027147839272175928,1.5018726591760299,1.5626,-0.06072734082397013,160.40947630922693,167.12,-6.710523690773073,Behind Target
2026-03-01,S037,Himaxx Shenzhen Warehouse 37,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,34078.05,36672.72,0.9292479532469913,14024.45,14245.01,0.9845166833859716,0.4115,0.3884,0.023099999999999954,-33214.67,2214.64,-14.997773904562367,6949,6453,1.076863474353014,0.02806159159591308,0.0276,0.0004615915959130801,1.6102564102564103,1.5536,0.05665641025641022,151.18792993630575,164.7,-13.512070063694239,On Track
2026-03-01,S038,Himaxx Qingdao Warehouse 38,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,70673.2,80024.13,0.8831486202974027,29161.99,31453.39,0.9271493470179208,0.4126,0.393,0.019600000000000006,-16602.36,6248.63,-2.656960005633235,7177,7746,0.9265427317325071,0.048348892294830706,0.044,0.0043488922948307085,1.6080691642651297,1.6566,-0.04853083573487038,180.77686379928318,201.29,-20.513136200716815,On Track
2026-03-01,S039,Himaxx Shenzhen Warehouse 39,Shenzhen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,47997.41,47508.01,1.0103014207498904,15605.6,14313.86,1.0902440012687005,0.3251,0.3013,0.023799999999999988,-46156.94,5201.45,-8.873860173605438,8217,7878,1.0430312261995431,0.03553608372885481,0.0385,-0.0029639162711451866,1.5924657534246576,1.546,0.04646575342465753,147.9689677419355,145.37,2.598967741935496,On Track
2026-03-01,S040,Himaxx Xiamen Warehouse 40,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,73929.01,90903.7,0.8132673367530694,29591.62,38050.5,0.7776933286027778,0.4003,0.4186,-0.01830000000000004,-3966.44,17548.9,-0.2260221438380753,7788,7652,1.0177731312075275,0.05213148433487417,0.051,0.001131484334874172,1.5246305418719213,1.59,-0.06536945812807882,164.90345718901455,180.17,-15.266542810985442,Behind Target
2026-03-01,S041,Himaxx Shanghai Warehouse 41,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,24021.45,24534.31,0.9790962126100142,9296.24,9168.33,1.0139512866574392,0.387,0.3737,0.013300000000000034,-44601.39,1611.37,-27.679173622445497,8017,7965,1.0065285624607658,0.01908444555319945,0.025,-0.005915554446800551,1.5816993464052287,1.502,0.07969934640522869,152.64690082644628,161.21,-8.563099173553724,On Track
2026-03-01,S042,Himaxx Shanghai Warehouse 42,Shanghai,East China,Himaxx Warehouse Outlet,Community Warehouse,67823.26,66016.61,1.0273665975880917,28112.02,27357.23,1.0275901471018813,0.4145,0.4144,9.999999999998899e-05,-6113.13,11307.56,-0.540623264435475,7454,8660,0.8607390300230947,0.04534478132546284,0.0452,0.00014478132546284078,1.636094674556213,1.6688,-0.032705325443787014,166.1885171790235,156.33,9.858517179023494,On Track
2026-03-01,S043,Himaxx Hangzhou Warehouse 43,Hangzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,53738.08,59442.02,0.9040419555055499,21553.8,23652.83,0.9112567079710968,0.4011,0.3979,0.003200000000000036,-2570.64,6093.08,-0.42189500219921616,8000,8133,0.9836468707733923,0.03675,0.0361,0.0006499999999999978,1.6088435374149659,1.5909,0.017943537414965904,172.527822410148,191.7,-19.172177589851998,On Track
2026-03-01,S044,Himaxx Changsha Warehouse 44,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,54964.22,59312.74,0.9266848909694613,21605.87,22813.51,0.9470646998204134,0.3931,0.3846,0.008500000000000008,-6048.5,9202.95,-0.657234908371772,7444,8013,0.9289903906152502,0.04056958624395486,0.0409,-0.00033041375604513784,1.576158940397351,1.476,0.10015894039735107,164.18808823529412,167.14,-2.9519117647058692,On Track
2026-03-01,S045,Himaxx Beijing Warehouse 45,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,51551.12,58497.07,0.881259864810323,21008.76,25631.47,0.8196470978839683,0.4075,0.4382,-0.030700000000000005,-26427.68,7420.69,-3.5613507638777526,7635,8104,0.942127344521224,0.03745907007203667,0.0411,-0.0036409299279633253,1.597902097902098,1.6205,-0.022597902097902134,171.15072210065645,161.68,9.470722100656445,Behind Target
2026-03-01,S046,Himaxx Shanghai Warehouse 46,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,68867.35,69558.07,0.9900698797422067,27217.99,25594.66,1.0634245580914143,0.3952,0.368,0.027200000000000002,1433.07,6227.12,0.2301336733514048,7649,7973,0.9593628496174589,0.04314289449601255,0.0486,-0.005457105503987446,1.5484848484848486,1.6928,-0.1443151515151515,170.65504892367906,180.62,-9.964951076320943,On Track
2026-03-01,S047,Himaxx Xiamen Warehouse 47,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,59160.47,59156.99,1.0000588265224448,22524.54,24172.99,0.9318061191437219,0.3807,0.4086,-0.027900000000000036,-27132.13,9755.1,-2.7813277157589362,8073,7545,1.0699801192842942,0.03369255543168587,0.0328,0.0008925554316858639,1.6139705882352942,1.5472,0.06677058823529425,182.8266742596811,203.52,-20.693325740318897,On Track
2026-03-01,S048,Himaxx Chongqing Warehouse 48,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,47504.39,49599.47,0.9577600325164765,17280.94,19875.43,0.8694624468502065,0.3638,0.4007,-0.03689999999999999,-34292.56,5745.08,-5.969030892520208,7148,7696,0.9287941787941788,0.03693340794627868,0.0407,-0.0037665920537213182,1.5757575757575757,1.6228,-0.04704242424242433,156.65971153846155,153.75,2.9097115384615506,On Track
2026-03-01,S049,Himaxx Shenzhen Warehouse 49,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,70046.64,79638.96,0.8795524200717839,26476.03,33169.29,0.7982091265746116,0.378,0.4165,-0.03849999999999998,-14700.45,16444.21,-0.8939590287402072,6952,7018,0.9905956112852664,0.05250287686996548,0.059,-0.006497123130034518,1.5945205479452054,1.6347,-0.04017945205479467,158.5079209621993,167.62,-9.112079037800697,Behind Target
2026-03-01,S050,Himaxx Suzhou Warehouse 50,Suzhou,East China,Himaxx Warehouse Outlet,Community Warehouse,43594.74,39384.81,1.1068922257083378,17174.61,17047.31,1.007467453809428,0.394,0.4328,-0.0388,-43576.86,5678.96,-7.673387380788031,7570,7772,0.9740092640247041,0.027608982826948483,0.0254,0.0022089828269484836,1.631578947368421,1.6125,0.019078947368420973,177.52134897360705,195.69,-18.16865102639295,Exceed Target
2026-03-01,S051,Himaxx Qingdao Warehouse 51,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,58491.19,68020.34,0.8599073453616963,25510.93,28291.75,0.9017091554958601,0.4361,0.4159,0.020199999999999996,-10301.67,11350.67,-0.9075825479905592,7545,8011,0.9418299837723131,0.03644797879390325,0.0403,-0.003852021206096755,1.5927272727272728,1.7353,-0.1425727272727273,179.54342465753425,171.37,8.173424657534241,Behind Target
2026-03-01,S052,Himaxx Shanghai Warehouse 52,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,48045.81,48033.16,1.0002633597289872,21330.46,21361.07,0.9985670193487498,0.444,0.4447,-0.0006999999999999784,-19803.32,7410.64,-2.6722820161281615,7963,9094,0.8756322850230921,0.031897526058018336,0.036,-0.004102473941981662,1.5236220472440944,1.5349,-0.011277952755905485,184.03687338501294,204.16,-20.123126614987058,On Track
2026-03-01,S053,Himaxx Chongqing Warehouse 53,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,66827.44,78690.87,0.849240070671477,25438.57,27623.76,0.9208945487507856,0.3807,0.351,0.029700000000000004,-19175.56,7574.27,-2.5316710389252033,7892,9255,0.8527282549972988,0.04485554992397364,0.0514,-0.006544450076026359,1.6807909604519775,1.5921,0.08869096045197744,153.9875294117647,171.65,-17.662470588235294,Behind Target
2026-03-01,S054,Himaxx Tianjin Warehouse 54,Tianjin,North China,Himaxx Warehouse Outlet,Community Warehouse,75120.2,76941.88,0.9763239473743037,29800.02,30651.79,0.9722114108180958,0.3967,0.3984,-0.0016999999999999793,9211.87,6349.04,1.450907538777516,7880,7802,1.0099974365547295,0.046700507614213196,0.0482,-0.0014994923857868034,1.5869565217391304,1.6701,-0.08314347826086954,173.60996575342466,160.42,13.189965753424673,On Track
2026-03-01,S055,Himaxx Xiamen Warehouse 55,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,72881.94,78302.81,0.930770428289866,29336.54,29162.53,1.0059669034202452,0.4025,0.3724,0.030100000000000016,-431.69,10131.32,-0.04260945266756948,8161,9469,0.8618650332664484,0.04533758117877711,0.0502,-0.004862418821222889,1.5621621621621622,1.5357,0.02646216216216213,174.28423875432526,193.5,-19.21576124567474,On Track
2026-03-01,S056,Himaxx Nanjing Warehouse 56,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,65832.83,67407.19,0.9766440345607049,24538.47,26879.84,0.9128949428270406,0.3727,0.3988,-0.026100000000000012,-3126.56,7966.49,-0.39246393330061297,7298,8631,0.8455567141698529,0.047547273225541246,0.0516,-0.004052726774458754,1.579250720461095,1.5826,-0.003349279538904959,167.55580291970804,171.34,-3.7841970802919604,On Track
2026-03-01,S057,Himaxx Shanghai Warehouse 57,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,36632.45,34548.15,1.060330292649534,14702.63,13928.82,1.0555545983076815,0.4014,0.4032,-0.0018000000000000238,-41155.13,3479.33,-11.828464100847002,7644,8092,0.9446366782006921,0.030743066457352173,0.0342,-0.0034569335426478283,1.5872340425531914,1.4839,0.10333404255319145,154.7567292225201,160.13,-5.373270777479888,On Track
2026-03-01,S058,Himaxx Xiamen Warehouse 58,Xiamen,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,41847.66,37798.85,1.1071146344399367,17786.17,17787.64,0.9999173583454578,0.425,0.4706,-0.04560000000000003,-37938.94,2776.96,-13.662040504724592,7475,7302,1.0236921391399616,0.027290969899665552,0.0293,-0.0020090301003344475,1.6568627450980393,1.6262,0.030662745098039235,176.07053254437872,179.35,-3.2794674556212726,Exceed Target
2026-03-01,S059,Himaxx Suzhou Warehouse 59,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,38781.77,41023.14,0.94536327545868,14613.92,16519.81,0.8846300290378641,0.3768,0.4027,-0.02589999999999998,-57707.7,2685.75,-21.486623848087124,7699,7369,1.0447821956846248,0.0201324847382777,0.025,-0.004867515261722303,1.6903225806451614,1.7606,-0.07027741935483856,181.35637404580154,189.15,-7.793625954198461,On Track
2026-03-01,S060,Himaxx Xi'an Warehouse 60,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,73046.38,77690.32,0.9402249855580463,27466.66,32640.8,0.841482439155903,0.376,0.4201,-0.04409999999999997,10980.62,11799.89,0.930569691751364,7373,7014,1.0511833475905332,0.05235318052353181,0.057,-0.004646819476468195,1.6709844559585492,1.6273,0.043684455958549195,155.9708992248062,151.13,4.840899224806208,On Track
2026-03-01,S061,Himaxx Xiamen Warehouse 61,Xiamen,South China,Himaxx Warehouse Outlet,Community Warehouse,25177.75,22420.94,1.1229569322249648,9920.24,8938.86,1.1097880490353356,0.394,0.3987,-0.004699999999999982,-75072.13,2300.85,-32.62799834843645,7064,5719,1.2351809756950516,0.017553793884484713,0.025,-0.007446206115515289,1.596774193548387,1.7667,-0.16992580645161293,164.3383333333333,157.02,7.3183333333333,Exceed Target
2026-03-01,S062,Himaxx Xi'an Warehouse 62,Xi'an,West China,Himaxx Warehouse Outlet,Community Warehouse,55284.73,59788.44,0.9246725621207043,19999.52,23706.3,0.8436373453470175,0.3618,0.3965,-0.03470000000000001,-26140.2,9379.06,-2.7870810081180846,7162,7588,0.9438587243015287,0.04202736665735828,0.0473,-0.005272633342641719,1.4916943521594683,1.5815,-0.08980564784053158,166.74133630289532,173.99,-7.248663697104689,On Track
2026-03-01,S063,Himaxx Nanjing Warehouse 63,Nanjing,East China,Himaxx Warehouse Outlet,Mall Warehouse,26296.46,23596.06,1.1144428349478683,8526.57,7260.0,1.1744586776859505,0.3242,0.3077,0.016500000000000015,-85126.22,1706.49,-49.88380828484198,7951,6670,1.1920539730134934,0.018488240472896492,0.025,-0.006511759527103509,1.5238095238095237,1.6549,-0.1310904761904763,160.85375,152.03,8.82374999999999,Exceed Target
2026-03-01,S064,Himaxx Guangzhou Warehouse 64,Guangzhou,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,65875.44,64485.2,1.0215590554111642,29002.28,29419.91,0.9858045112986409,0.4403,0.4562,-0.01589999999999997,7920.45,11747.4,0.6742300423923592,7958,9315,0.854320987654321,0.039834129178185476,0.0376,0.0022341291781854747,1.5646687697160884,1.5293,0.035368769716088266,185.724939516129,192.1,-6.375060483870982,On Track
2026-03-01,S065,Himaxx Tianjin Warehouse 65,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,59030.01,60515.1,0.9754591829146776,26603.78,28747.95,0.9254148556679693,0.4507,0.4751,-0.024400000000000033,-13688.31,12363.99,-1.107111053955883,8009,7469,1.0722988351854332,0.03633412411037583,0.0392,-0.00286587588962417,1.5945017182130585,1.7505,-0.15599828178694142,186.86189655172413,196.28,-9.418103448275872,On Track
2026-03-01,S066,Himaxx Tianjin Warehouse 66,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,41281.74,36199.87,1.140383653311462,16084.65,13099.52,1.2278808689173344,0.3896,0.3619,0.027700000000000002,-52679.48,3338.77,-15.778109902748618,6457,6642,0.9721469436916591,0.027566981570388727,0.0302,-0.0026330184296112745,1.5898876404494382,1.6412,-0.05131235955056179,191.87802120141342,187.0,4.878021201413418,Exceed Target
2026-03-01,S067,Himaxx Beijing Warehouse 67,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,59252.33,66358.13,0.8929174164491976,23179.92,24851.94,0.9327207453422147,0.3912,0.3745,0.016699999999999993,1424.5,4000.09,0.3561169873677842,6755,6292,1.0735855054036871,0.03967431532198372,0.0397,-2.568467801628005e-05,1.5522388059701493,1.619,-0.0667611940298507,177.5721153846154,197.61,-20.037884615384627,On Track
2026-03-01,S068,Himaxx Suzhou Warehouse 68,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,53203.78,49646.96,1.0716422516101691,18959.45,17254.91,1.098785794883891,0.3564,0.3476,0.008799999999999975,-18912.99,5783.81,-3.269988122016456,7334,8427,0.8702978521419248,0.03654213253340605,0.0396,-0.00305786746659395,1.6865671641791045,1.7032,-0.016632835820895586,164.6691150442478,180.42,-15.750884955752184,On Track
2026-03-01,S069,Himaxx Beijing Warehouse 69,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,55185.22,50131.99,1.1007985120877908,21025.92,20319.93,1.0347437220502236,0.381,0.4053,-0.02429999999999999,-24004.84,6185.31,-3.8809437198782275,7965,8767,0.9085205885707768,0.03389830508474576,0.0361,-0.0022016949152542376,1.525925925925926,1.4105,0.11542592592592582,176.0556067961165,162.96,13.095606796116499,On Track
2026-03-01,S070,Himaxx Changsha Warehouse 70,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,29233.89,31026.92,0.942210506231363,13042.44,13445.02,0.9700573149017258,0.4461,0.4333,0.012799999999999978,-71154.48,2808.78,-25.332877619464675,7366,6987,1.0542435952483182,0.01968503937007874,0.025,-0.0053149606299212615,1.5379310344827586,1.4555,0.08243103448275857,185.94192825112108,178.43,7.511928251121077,On Track
2026-03-01,S071,Himaxx Qingdao Warehouse 71,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,69307.95,72829.54,0.9516461315010366,26592.79,27625.99,0.9626004353147163,0.3837,0.3793,0.0043999999999999595,-32846.26,9733.81,-3.3744504978009644,7539,7793,0.9674066469908893,0.04403767077861785,0.0445,-0.00046232922138214616,1.5993975903614457,1.5134,0.08599759036144561,181.12915254237288,197.62,-16.490847457627126,On Track
2026-03-01,S072,Himaxx Changsha Warehouse 72,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,32268.92,31868.65,1.0125599923435726,12924.6,13999.21,0.9232378112764935,0.4005,0.4393,-0.0388,-27044.9,2461.98,-10.985020187003956,8584,7802,1.1002307100743398,0.022017707362534947,0.025,-0.002982292637465054,1.5555555555555556,1.4754,0.08015555555555554,157.16945578231292,166.19,-9.020544217687075,On Track
2026-03-01,S073,Himaxx Tianjin Warehouse 73,Tianjin,North China,Himaxx Warehouse Outlet,Mall Warehouse,63357.56,66088.11,0.9586831882467209,26759.95,27295.43,0.9803820639572266,0.4224,0.413,0.00940000000000002,-6610.92,7457.89,-0.8864330259631075,7888,8757,0.9007651022039511,0.03828600405679513,0.0405,-0.0022139959432048717,1.5364238410596027,1.6057,-0.06927615894039718,186.1085344827586,192.18,-6.071465517241393,On Track
2026-03-01,S074,Himaxx Tianjin Warehouse 74,Tianjin,North China,Himaxx Warehouse Outlet,Warehouse Outlet,81544.01,86782.79,0.9396334227097332,30862.71,30635.51,1.0074162303810186,0.3785,0.353,0.025500000000000023,11129.31,6359.56,1.750012579486631,7576,7528,1.006376195536663,0.05081837381203801,0.0483,0.0025183738120380106,1.7012987012987013,1.5737,0.1275987012987012,167.9966564885496,176.41,-8.413343511450392,On Track
2026-03-01,S075,Himaxx Shenzhen Warehouse 75,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,58880.98,64431.01,0.9138608877930053,21899.37,23130.65,0.9467684652182277,0.3719,0.359,0.012900000000000023,-23112.43,4149.01,-5.570589128490893,8609,8434,1.0207493478776382,0.030549425020327564,0.029,0.0015494250203275627,1.6653992395437263,1.6854,-0.020000760456273747,182.4005707762557,199.28,-16.879429223744296,On Track
2026-03-01,S076,Himaxx Nanjing Warehouse 76,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,43152.53,40908.21,1.054862336924544,16667.73,17598.08,0.9471334372840672,0.3863,0.4302,-0.04390000000000005,-21325.24,4215.4,-5.058888836172131,8512,7527,1.1308622293078252,0.02243890977443609,0.0254,-0.0029610902255639074,1.649214659685864,1.7123,-0.06308534031413604,192.22419047619047,197.09,-4.865809523809531,On Track
2026-04-01,S001,Himaxx Beijing Warehouse 1,Beijing,North China,Himaxx Warehouse Outlet,Mall Warehouse,85947.04,102232.83,0.8406990200701672,34901.91,38305.74,0.9111404713758305,0.4061,0.3747,0.03140000000000004,-20675.2,14134.32,-1.4627658069153664,7689,9211,0.8347627836282705,0.05657432696059306,0.0517,0.004874326960593055,1.6620689655172414,1.5827,0.07936896551724137,177.41167358229598,177.11,0.30167358229596175,Behind Target
2026-04-01,S002,Himaxx Nanjing Warehouse 2,Nanjing,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,45936.37,49481.48,0.9283548107291859,19491.43,23222.75,0.839324800034449,0.4243,0.4693,-0.044999999999999984,-37738.45,7687.68,-4.908951725357975,8417,8949,0.940552016985138,0.028157300700962336,0.0307,-0.002542699299037665,1.6962025316455696,1.8563,-0.1600974683544305,163.13850746268656,164.97,-1.8314925373134372,On Track
2026-04-01,S003,Himaxx Shenzhen Warehouse 3,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,35640.24,33634.2,1.0596428635139234,13769.52,12590.77,1.0936201677895792,0.3863,0.3743,0.011999999999999955,-19881.19,3778.73,-5.261341773558841,7369,7662,0.9617593317671627,0.021169765232731712,0.025,-0.003830234767268289,1.6153846153846154,1.5958,0.01958461538461531,181.1302777777778,189.69,-8.559722222222206,Exceed Target
2026-04-01,S004,Himaxx Xiamen Warehouse 4,Xiamen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,43767.67,43591.73,1.0040360866613918,12533.62,13118.47,0.9554178193036231,0.2864,0.3009,-0.014500000000000013,-32165.46,2775.39,-11.589527958232898,7434,8173,0.9095803254618867,0.03336023675006726,0.0314,0.0019602367500672624,1.560483870967742,1.5465,0.013983870967742007,152.54416020671835,140.43,12.114160206718338,On Track
2026-04-01,S005,Himaxx Changsha Warehouse 5,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,41039.18,40945.99,1.0022759249440545,17002.1,17721.97,0.9593797980698533,0.4143,0.4328,-0.018500000000000016,-34173.2,3955.91,-8.638518065375601,7741,7092,1.091511562323745,0.02764500710502519,0.0264,0.0012450071050251893,1.6682242990654206,1.7513,-0.0830757009345795,164.0446218487395,182.68,-18.63537815126051,On Track
2026-04-01,S006,Himaxx Qingdao Warehouse 6,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,44961.59,41979.22,1.0710439593684684,16090.67,16542.2,0.9727043561315907,0.3579,0.3941,-0.03620000000000001,-40448.92,5228.71,-7.735927217229488,7475,7178,1.041376427974366,0.028093645484949834,0.0313,-0.0032063545150501672,1.5857142857142856,1.6035,-0.017785714285714294,179.93744744744745,166.65,13.287447447447448,On Track
2026-04-01,S007,Himaxx Wuhan Warehouse 7,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,53529.81,56047.47,0.9550798635513787,23173.06,23400.99,0.9902598137942027,0.4329,0.4175,0.015400000000000025,-35123.64,7635.99,-4.59974934487866,7369,7279,1.0123643357604066,0.03419731306825892,0.0323,0.001897313068258917,1.5753968253968254,1.5996,-0.02420317460317456,182.5407304785894,197.32,-14.779269521410583,On Track
2026-04-01,S008,Himaxx Changsha Warehouse 8,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,69800.07,77732.14,0.8979563665685778,26683.75,29241.54,0.9125288886973805,0.3823,0.3762,0.006099999999999994,-11505.84,9917.17,-1.160193885957385,7733,7816,0.9893807574206755,0.04538988749515065,0.0507,-0.005310112504849349,1.5783475783475784,1.5033,0.07504757834757836,169.66238267148015,171.69,-2.0276173285198524,On Track
2026-04-01,S009,Himaxx Changsha Warehouse 9,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,69215.01,84053.35,0.8234652158420811,28155.35,32301.13,0.87165216820588,0.4068,0.3843,0.02250000000000002,724.65,14544.77,0.04982203224939273,7705,8419,0.915191828008077,0.04205061648280337,0.0478,-0.0057493835171966295,1.6203703703703705,1.6106,0.00977037037037043,188.40365714285713,176.91,11.493657142857131,Behind Target
2026-04-01,S010,Himaxx Changsha Warehouse 10,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,58107.23,58032.57,1.0012865189323858,22670.66,21172.33,1.0707683093924947,0.3902,0.3648,0.025399999999999978,-27786.56,5277.64,-5.264959337885873,7730,7751,0.9972906721713327,0.03997412677878396,0.0439,-0.003925873221216042,1.5889967637540454,1.743,-0.1540032362459547,166.87755600814666,155.78,11.097556008146654,On Track
2026-04-01,S011,Himaxx Chengdu Warehouse 11,Chengdu,West China,Himaxx Warehouse Outlet,Community Warehouse,35850.33,36443.2,0.9837316701058086,14986.29,15403.79,0.972896280720524,0.418,0.4227,-0.0047000000000000375,-53044.69,3775.48,-14.049787046945024,8782,8696,1.0098896044158234,0.022546117057617856,0.025,-0.0024538829423821455,1.5303030303030303,1.6173,-0.08699696969696968,174.39148514851485,172.03,2.361485148514845,On Track
