month,store_id,store_name,city,region,channel,store_format,profit_profile,store_size_sqm,staff_count,store_maturity,trade_area_type,gmv,msrp_gmv,transaction_gmv,gross_sales,net_sales,recognized_revenue,cogs,gross_profit,gross_margin_pct,rent_expense,payroll_expense,utilities_expense,local_marketing_expense,store_direct_costs,store_cm,store_cm_pct,market_contribution,ebitda_proxy,operating_profit,operating_margin,bep_revenue,rent_to_sales_ratio,payroll_to_sales_ratio,sales_per_sqm,sales_per_staff,gross_profit_per_staff,store_cm_per_staff,store_health_flag,rent_pressure_flag,payroll_pressure_flag,bep_gap
2026-03-01,S043,Himaxx Hangzhou Warehouse 43,Hangzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,12516,50.0,Mature,Suburban Mall,81605.66,418935.66,81605.66,81605.66,78024.45,53738.08,32184.28,21553.8,0.4011,7160.96,12428.21,1844.94,2690.32,24124.44,-2570.64,-0.0478,-9519.93,-14410.27,-14410.27,-0.2682,60147.21,0.1333,0.2313,4.293550655161393,1074.7616,431.07599999999996,-51.4128,Loss Making,Normal,High Payroll Pressure,-6409.129999999997
2026-03-01,S044,Himaxx Changsha Warehouse 44,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,13027,52.0,Mature,Transport Hub,78153.53,406617.22,78153.53,78153.53,73117.15,54964.22,33358.35,21605.87,0.3931,10294.85,12901.87,1978.4,2479.26,27654.37,-6048.5,-0.11,-12463.35,-19379.45,-19379.45,-0.3526,70351.3,0.1873,0.2347,4.219253857373148,1057.0042307692308,415.4975,-116.3173076923077,Loss Making,Normal,High Payroll Pressure,-15387.080000000002
2026-03-01,S045,Himaxx Beijing Warehouse 45,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,13930,56.0,Mature,Suburban Mall,78215.88,394642.57,78215.88,78215.88,74217.87,51551.12,30542.36,21008.76,0.4075,13200.59,25890.1,3205.83,5139.92,47436.44,-26427.68,-0.5126,-40496.83,-50317.47,-50317.47,-0.9761,116399.14,0.2561,0.5022,3.7007264895908114,920.5557142857143,375.15642857142853,-471.92285714285714,Loss Making,High Rent Pressure,High Payroll Pressure,-64848.02
2026-03-01,S046,Himaxx Shanghai Warehouse 46,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,11731,47.0,Mature,Transport Hub,87204.73,426965.58,87204.73,87204.73,84674.77,68867.35,41649.36,27217.99,0.3952,8068.22,13040.08,2396.66,2279.96,25784.92,1433.07,0.0208,-5857.32,-16320.78,-16320.78,-0.237,65241.37,0.1172,0.1894,5.870543858153611,1465.2627659574468,579.106170212766,30.490851063829787,Watch,Normal,High Payroll Pressure,3625.980000000003
2026-03-01,S047,Himaxx Xiamen Warehouse 47,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,15013,60.0,Aging,Suburban Mall,80260.91,389596.38,80260.91,80260.91,76609.79,59160.47,36635.93,22524.54,0.3807,13182.61,25714.18,4278.29,6481.59,49656.67,-27132.13,-0.4586,-41309.86,-52702.4,-52702.4,-0.8908,130422.74,0.2228,0.4347,3.9406161326850064,986.0078333333333,375.409,-452.2021666666667,Loss Making,High Rent Pressure,High Payroll Pressure,-71262.27
2026-03-01,S048,Himaxx Chongqing Warehouse 48,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,11072,44.0,Mature,Industrial Park,65170.44,334633.02,65170.44,65170.44,63088.75,47504.39,30223.45,17280.94,0.3638,19651.42,24139.98,3996.61,3785.49,51573.5,-34292.56,-0.7219,-48711.67,-58012.08,-58012.08,-1.2212,141772.82,0.4137,0.5082,4.290497651734104,1079.6452272727272,392.7486363636363,-779.3763636363636,Loss Making,High Rent Pressure,High Payroll Pressure,-94268.43000000001
2026-03-01,S049,Himaxx Shenzhen Warehouse 49,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,15170,61.0,Ramp-up,Industrial Park,92251.61,485817.51,92251.61,92251.61,89043.2,70046.64,43570.61,26476.03,0.378,14901.97,19252.32,4256.92,2765.27,41176.48,-14700.45,-0.2099,-25030.9,-33528.27,-33528.27,-0.4787,108939.06,0.2127,0.2749,4.617444957152274,1148.3055737704917,434.03327868852455,-240.9909836065574,Loss Making,High Rent Pressure,High Payroll Pressure,-38892.42
2026-03-01,S050,Himaxx Suzhou Warehouse 50,Suzhou,East China,Himaxx Warehouse Outlet,Community Warehouse,At Risk,9897,40.0,Mature,Community,60534.78,294083.51,60534.78,60534.78,56822.29,43594.74,26420.13,17174.61,0.394,18227.72,30017.44,3708.12,8798.19,60751.47,-43576.86,-0.9996,-60265.8,-73856.96,-73856.96,-1.6942,154206.96,0.4181,0.6886,4.404843892088511,1089.8685,429.36525,-1089.4215,Loss Making,High Rent Pressure,High Payroll Pressure,-110612.22
2026-03-01,S051,Himaxx Qingdao Warehouse 51,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,15036,60.0,Mature,Community,78640.02,371378.56,78640.02,78640.02,73532.45,58491.19,32980.26,25510.93,0.4361,11559.33,16583.35,3951.44,3718.48,35812.6,-10301.67,-0.1761,-21392.03,-29499.78,-29499.78,-0.5043,82110.74,0.1976,0.2835,3.8900764831072094,974.8531666666667,425.18216666666666,-171.6945,Loss Making,Normal,High Payroll Pressure,-23619.550000000003
2026-03-01,S052,Himaxx Shanghai Warehouse 52,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,12806,51.0,Mature,Suburban Mall,71222.27,330728.99,71222.27,71222.27,67158.21,48045.81,26715.35,21330.46,0.444,11613.22,22565.16,3074.97,3880.42,41133.78,-19803.32,-0.4122,-31135.55,-42210.44,-42210.44,-0.8785,92651.8,0.2417,0.4697,3.75182024051226,942.0747058823529,418.2443137254902,-388.30039215686276,Loss Making,High Rent Pressure,High Payroll Pressure,-44605.990000000005
2026-03-01,S053,Himaxx Chongqing Warehouse 53,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,18008,72.0,Aging,Transport Hub,91622.58,486017.45,91622.58,91622.58,88424.57,66827.44,41388.87,25438.57,0.3807,14546.28,21850.3,3676.93,4540.63,44614.13,-19175.56,-0.2869,-30564.62,-38915.77,-38915.77,-0.5823,117201.88,0.2177,0.327,3.710986228342959,928.1588888888889,353.31347222222223,-266.32722222222225,Loss Making,High Rent Pressure,High Payroll Pressure,-50374.44
2026-03-01,S054,Himaxx Tianjin Warehouse 54,Tianjin,North China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,11845,47.0,Ramp-up,Suburban Mall,101388.22,502651.06,101388.22,101388.22,97380.28,75120.2,45320.18,29800.02,0.3967,6965.04,9537.29,1643.89,2441.93,20588.15,9211.87,0.1226,4000.63,-1417.48,-1417.48,-0.0189,51898.83,0.0927,0.127,6.341933305192064,1598.3021276595744,634.0429787234043,195.9972340425532,Healthy,Normal,Normal,23221.369999999995
2026-03-01,S055,Himaxx Xiamen Warehouse 55,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,17922,72.0,New Store,Transport Hub,100736.29,506558.89,100736.29,100736.29,95495.8,72881.94,43545.4,29336.54,0.4025,8554.08,16522.76,1865.14,2826.25,29768.23,-431.69,-0.0059,-12145.55,-17665.54,-17665.54,-0.2424,73954.41,0.1174,0.2267,4.0666186809507865,1012.2491666666667,407.45194444444445,-5.995694444444444,Loss Making,Normal,High Payroll Pressure,-1072.4700000000012
2026-03-01,S056,Himaxx Nanjing Warehouse 56,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,21071,84.0,Mature,Industrial Park,91820.58,473283.01,91820.58,91820.58,88471.95,65832.83,41294.36,24538.47,0.3727,7922.46,12251.84,3326.05,4164.68,27665.03,-3126.56,-0.0475,-11963.0,-19556.11,-19556.11,-0.2971,74220.89,0.1203,0.1861,3.1243334440700488,783.7241666666666,292.1246428571429,-37.22095238095238,Loss Making,Normal,High Payroll Pressure,-8388.059999999998
2026-03-01,S057,Himaxx Shanghai Warehouse 57,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,18375,74.0,New Store,Community,57724.26,301163.01,57724.26,57724.26,55132.3,36632.45,21929.82,14702.63,0.4014,19816.81,26818.89,4682.71,4539.34,55857.76,-41155.13,-1.1235,-54948.13,-63585.87,-63585.87,-1.7358,139172.84,0.541,0.7321,1.9936027210884353,495.0331081081081,198.68418918918917,-556.1504054054054,Loss Making,High Rent Pressure,High Payroll Pressure,-102540.39
2026-03-01,S058,Himaxx Xiamen Warehouse 58,Xiamen,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,17686,71.0,Mature,Outlet Cluster,59511.84,282732.62,59511.84,59511.84,56952.01,41847.66,24061.49,17786.17,0.425,16152.45,28194.26,4867.89,6510.5,55725.11,-37938.94,-0.9066,-51397.53,-60878.65,-60878.65,-1.4548,131111.16,0.386,0.6737,2.3661461042632594,589.4036619718311,250.5094366197183,-534.3512676056338,Loss Making,High Rent Pressure,High Payroll Pressure,-89263.5
2026-03-01,S059,Himaxx Suzhou Warehouse 59,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,Loss Making,13188,53.0,Mature,Suburban Mall,47515.37,234188.42,47515.37,47515.37,46853.59,38781.77,24167.85,14613.92,0.3768,24100.99,34040.32,5719.44,8460.86,72321.62,-57707.7,-1.488,-79280.86,-93801.53,-93801.53,-2.4187,191923.89,0.6215,0.8777,2.940686229905975,731.7315094339622,275.7343396226415,-1088.8245283018866,Loss Making,High Rent Pressure,High Payroll Pressure,-153142.12000000002
2026-03-01,S060,Himaxx Xi'an Warehouse 60,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,14787,59.0,Mature,Outlet Cluster,100601.23,502857.54,100601.23,100601.23,96672.68,73046.38,45579.72,27466.66,0.376,5041.07,8068.12,1359.04,2017.81,16486.04,10980.62,0.1503,5354.29,1944.61,1944.61,0.0266,43843.9,0.069,0.1105,4.93990532224251,1238.0742372881357,465.5366101694915,186.1122033898305,Healthy,Normal,Normal,29202.480000000003
2026-03-01,S061,Himaxx Xiamen Warehouse 61,Xiamen,South China,Himaxx Warehouse Outlet,Community Warehouse,Loss Making,12324,49.0,Ramp-up,Transport Hub,32538.99,162810.86,32538.99,32538.99,32086.94,25177.75,15257.51,9920.24,0.394,27877.38,40779.24,5821.29,10514.46,84992.37,-75072.13,-2.9817,-101464.33,-123196.1,-123196.1,-4.8931,215712.18,1.1072,1.6197,2.0429852320675104,513.8316326530612,202.4538775510204,-1532.084285714286,Loss Making,High Rent Pressure,High Payroll Pressure,-190534.43
2026-03-01,S062,Himaxx Xi'an Warehouse 62,Xi'an,West China,Himaxx Warehouse Outlet,Community Warehouse,Stable,13907,56.0,Mature,Suburban Mall,74866.86,378422.17,74866.86,74866.86,71287.19,55284.73,35285.21,19999.52,0.3618,14211.38,20805.81,3766.4,7356.13,46139.72,-26140.2,-0.4728,-39738.48,-53990.27,-53990.27,-0.9766,127544.16,0.2571,0.3763,3.975316746961962,987.2273214285715,357.13428571428574,-466.7892857142857,Loss Making,High Rent Pressure,High Payroll Pressure,-72259.43
2026-03-01,S063,Himaxx Nanjing Warehouse 63,Nanjing,East China,Himaxx Warehouse Outlet,Mall Warehouse,Loss Making,13719,55.0,New Store,Industrial Park,36031.24,191428.17,36031.24,36031.24,35130.79,26296.46,17769.89,8526.57,0.3242,25343.75,49695.47,6257.42,12356.15,93652.79,-85126.22,-3.2372,-110616.02,-126177.46,-126177.46,-4.7983,288830.89,0.9638,1.8898,1.916791311320067,478.1174545454545,155.02854545454545,-1547.7494545454545,Loss Making,High Rent Pressure,High Payroll Pressure,-262534.43
2026-03-01,S064,Himaxx Guangzhou Warehouse 64,Guangzhou,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,13727,55.0,Mature,Transport Hub,92119.57,446355.34,92119.57,92119.57,89032.17,65875.44,36873.16,29002.28,0.4403,6385.26,10081.99,2007.71,2606.88,21081.83,7920.45,0.1202,859.01,-3342.88,-3342.88,-0.0507,47885.03,0.0969,0.153,4.798968456326947,1197.7352727272728,527.3141818181819,144.0081818181818,Healthy,Normal,Normal,17990.410000000003
2026-03-01,S065,Himaxx Tianjin Warehouse 65,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,12345,49.0,Mature,Industrial Park,86703.92,407981.13,86703.92,86703.92,81255.61,59030.01,32426.23,26603.78,0.4507,12727.31,20771.26,3137.5,3656.02,40292.09,-13688.31,-0.2319,-26394.73,-33487.83,-33487.83,-0.5673,89402.42,0.2156,0.3519,4.781693803159174,1204.694081632653,542.9342857142857,-279.35326530612247,Loss Making,High Rent Pressure,High Payroll Pressure,-30372.409999999996
2026-03-01,S066,Himaxx Tianjin Warehouse 66,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,12376,50.0,Ramp-up,Industrial Park,54301.48,264747.04,54301.48,54301.48,51858.39,41281.74,25197.09,16084.65,0.3896,20226.66,37774.65,4558.32,6204.5,68764.13,-52679.48,-1.2761,-71881.26,-84703.58,-84703.58,-2.0518,176485.22,0.49,0.915,3.335628636069812,825.6347999999999,321.693,-1053.5896,Loss Making,High Rent Pressure,High Payroll Pressure,-135203.48
2026-03-01,S067,Himaxx Beijing Warehouse 67,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,10848,43.0,Aging,Suburban Mall,73870.0,351509.11,73870.0,73870.0,71373.79,59252.33,36072.41,23179.92,0.3912,6754.38,10616.24,1825.28,2559.52,21755.42,1424.5,0.024,-6227.59,-10347.3,-10347.3,-0.1746,55611.03,0.114,0.1792,5.462051069321534,1377.9611627906977,539.0679069767441,33.127906976744185,Watch,Normal,Normal,3641.300000000003
2026-03-01,S068,Himaxx Suzhou Warehouse 68,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,15607,62.0,Mature,Suburban Mall,74430.44,373014.98,74430.44,74430.44,71441.17,53203.78,34244.33,18959.45,0.3564,13656.13,17190.66,2928.06,4097.58,37872.44,-18912.99,-0.3555,-29312.04,-36197.0,-36197.0,-0.6803,106277.17,0.2567,0.3231,3.408969052348305,858.1254838709677,305.7975806451613,-305.0482258064516,Loss Making,High Rent Pressure,High Payroll Pressure,-53073.39
2026-03-01,S069,Himaxx Beijing Warehouse 69,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,16532,66.0,Aging,Transport Hub,72534.91,357915.71,72534.91,72534.91,68428.55,55185.22,34159.3,21025.92,0.381,13844.28,21316.75,4573.2,5296.53,45030.76,-24004.84,-0.435,-36290.03,-50575.65,-50575.65,-0.9165,118189.0,0.2509,0.3863,3.338084926203726,836.139696969697,318.57454545454544,-363.70969696969695,Loss Making,High Rent Pressure,High Payroll Pressure,-63003.78
2026-03-01,S070,Himaxx Changsha Warehouse 70,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Loss Making,13253,53.0,Mature,Industrial Park,41465.05,200161.33,41465.05,41465.05,39362.42,29233.89,16191.45,13042.44,0.4461,30599.22,37390.24,8788.71,7418.76,84196.92,-71154.48,-2.434,-90601.0,-105082.85,-105082.85,-3.5946,188722.63,1.0467,1.279,2.2058318871198974,551.5828301886793,246.08377358490566,-1342.537358490566,Loss Making,High Rent Pressure,High Payroll Pressure,-159488.74
2026-03-01,S071,Himaxx Qingdao Warehouse 71,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,20743,83.0,Mature,Community,96179.58,480988.7,96179.58,96179.58,93115.33,69307.95,42715.16,26592.79,0.3837,20839.75,30143.67,4647.91,3807.73,59439.05,-32846.26,-0.4739,-47099.99,-60549.09,-60549.09,-0.8736,154914.13,0.3007,0.4349,3.3412693438750423,835.0355421686746,320.39506024096386,-395.73807228915666,Loss Making,High Rent Pressure,High Payroll Pressure,-85606.18000000001
2026-03-01,S072,Himaxx Changsha Warehouse 72,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,At Risk,13415,54.0,Ramp-up,Industrial Park,46207.82,236495.46,46207.82,46207.82,43903.84,32268.92,19344.32,12924.6,0.4005,13538.33,18742.42,4390.64,3298.11,39969.5,-27044.9,-0.8381,-37014.24,-45525.4,-45525.4,-1.4108,99792.07,0.4195,0.5808,2.405435706298919,597.5725925925925,239.34444444444446,-500.8314814814815,Loss Making,High Rent Pressure,High Payroll Pressure,-67523.15000000001
2026-03-01,S073,Himaxx Tianjin Warehouse 73,Tianjin,North China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,17678,71.0,New Store,Community,86354.36,425867.52,86354.36,86354.36,83769.91,63357.56,36597.61,26759.95,0.4224,9562.1,16184.82,2988.32,4635.63,33370.87,-6610.92,-0.1043,-17050.13,-24697.6,-24697.6,-0.3898,79009.75,0.1509,0.2555,3.583977825545876,892.36,376.9007042253521,-93.11154929577465,Loss Making,Normal,High Payroll Pressure,-15652.190000000002
2026-03-01,S074,Himaxx Tianjin Warehouse 74,Tianjin,North China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,15845,63.0,Mature,Community,110037.81,552831.52,110037.81,110037.81,105198.36,81544.01,50681.3,30862.71,0.3785,6111.75,10473.86,1480.36,1667.42,19733.4,11129.31,0.1365,5176.08,769.37,769.37,0.0094,52138.66,0.075,0.1284,5.146355948248659,1294.349365079365,489.8842857142857,176.65571428571428,Healthy,Normal,Normal,29405.34999999999
2026-03-01,S075,Himaxx Shenzhen Warehouse 75,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,12012,48.0,Mature,Transport Hub,79891.45,400671.34,79891.45,79891.45,75250.89,58880.98,36981.61,21899.37,0.3719,12430.53,25147.8,3779.24,3654.23,45011.8,-23112.43,-0.3925,-37010.73,-47758.88,-47758.88,-0.8111,121023.54,0.2111,0.4271,4.9018464868464875,1226.6870833333335,456.236875,-481.50895833333334,Loss Making,High Rent Pressure,High Payroll Pressure,-62142.55999999999
2026-03-01,S076,Himaxx Nanjing Warehouse 76,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,16798,67.0,Aging,Suburban Mall,60550.62,300429.82,60550.62,60550.62,58093.32,43152.53,26484.8,16667.73,0.3863,12927.27,18531.53,2707.75,3826.41,37992.97,-21325.24,-0.4942,-34573.78,-43433.05,-43433.05,-1.0065,98363.29,0.2996,0.4294,2.568908798666508,644.0676119402984,248.7720895522388,-318.2871641791045,Loss Making,High Rent Pressure,High Payroll Pressure,-55210.759999999995
2026-04-01,S001,Himaxx Beijing Warehouse 1,Beijing,North China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,15578,62.0,Mature,Suburban Mall,128268.64,638336.18,128268.64,128268.64,122231.34,85947.04,51045.13,34901.91,0.4061,19428.21,26379.21,3069.31,6700.38,55577.11,-20675.2,-0.2406,-34127.62,-43511.71,-43511.71,-0.5063,136860.36,0.226,0.3069,5.517206316600333,1386.2425806451613,562.9340322580646,-333.4709677419355,Loss Making,High Rent Pressure,High Payroll Pressure,-50913.31999999999
2026-04-01,S002,Himaxx Nanjing Warehouse 2,Nanjing,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,18227,73.0,New Store,Outlet Cluster,65581.68,331930.08,65581.68,65581.68,63117.06,45936.37,26444.94,19491.43,0.4243,21009.16,25185.84,4966.87,6068.0,57229.88,-37738.45,-0.8215,-54692.84,-68913.27,-68913.27,-1.5002,134876.34,0.4574,0.5483,2.5202375596642344,629.2653424657534,267.0058904109589,-516.9650684931506,Loss Making,High Rent Pressure,High Payroll Pressure,-88939.97
2026-04-01,S003,Himaxx Shenzhen Warehouse 3,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,20931,84.0,New Store,Suburban Mall,45644.83,225243.97,45644.83,45644.83,44640.49,35640.24,21870.72,13769.52,0.3863,9435.7,17034.05,3834.18,3346.78,33650.71,-19881.19,-0.5578,-28421.86,-37335.13,-37335.13,-1.0476,87099.57,0.2647,0.4779,1.7027490325354735,424.2885714285714,163.92285714285714,-236.6808333333333,Loss Making,High Rent Pressure,High Payroll Pressure,-51459.33000000001
2026-04-01,S004,Himaxx Xiamen Warehouse 4,Xiamen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Stable,8222,33.0,Mature,Suburban Mall,59034.59,343928.62,59034.59,59034.59,57911.89,43767.67,31234.05,12533.62,0.2864,14396.42,20564.08,4539.59,5198.99,44699.08,-32165.46,-0.7349,-44222.77,-52642.67,-52642.67,-1.2028,156090.16,0.3289,0.4698,5.3232388713208465,1326.2930303030303,379.8066666666667,-974.710909090909,Loss Making,High Rent Pressure,High Payroll Pressure,-112322.49
2026-04-01,S005,Himaxx Changsha Warehouse 5,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,13123,52.0,Ramp-up,Transport Hub,58563.93,301911.84,58563.93,58563.93,56094.41,41039.18,24037.08,17002.1,0.4143,16497.14,24013.46,5736.08,4928.62,51175.3,-34173.2,-0.8327,-49311.47,-60043.45,-60043.45,-1.4631,123525.47,0.402,0.5851,3.1272712032309684,789.215,326.9634615384615,-657.176923076923,Loss Making,High Rent Pressure,High Payroll Pressure,-82486.29000000001
2026-04-01,S006,Himaxx Qingdao Warehouse 6,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,18648,75.0,Mature,Suburban Mall,59919.17,308611.6,59919.17,59919.17,57807.15,44961.59,28870.92,16090.67,0.3579,17687.55,26273.61,5930.71,6647.72,56539.59,-40448.92,-0.8996,-57027.97,-66430.06,-66430.06,-1.4775,157986.59,0.3934,0.5844,2.4110676748176747,599.4878666666666,214.54226666666668,-539.3189333333333,Loss Making,High Rent Pressure,High Payroll Pressure,-113025.0
2026-04-01,S007,Himaxx Wuhan Warehouse 7,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,16119,64.0,Mature,Suburban Mall,72468.67,352511.49,72468.67,72468.67,71093.26,53529.81,30356.75,23173.06,0.4329,19923.75,28477.01,5174.48,4721.46,58296.7,-35123.64,-0.6562,-53505.42,-66912.06,-66912.06,-1.25,134665.47,0.3722,0.532,3.3209138284012654,836.40328125,362.0790625,-548.806875,Loss Making,High Rent Pressure,High Payroll Pressure,-81135.66
2026-04-01,S008,Himaxx Changsha Warehouse 8,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,11871,47.0,Mature,Industrial Park,93992.96,469729.23,93992.96,93992.96,88616.06,69800.07,43116.32,26683.75,0.3823,11118.0,19452.7,2605.57,5013.32,38189.59,-11505.84,-0.1648,-24592.79,-32297.12,-32297.12,-0.4627,99897.36,0.1593,0.2787,5.879881223148851,1485.1078723404257,567.7393617021277,-244.80510638297872,Loss Making,Normal,High Payroll Pressure,-30097.289999999994
2026-04-01,S009,Himaxx Changsha Warehouse 9,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,11335,45.0,Mature,Suburban Mall,98911.92,484592.39,98911.92,98911.92,95020.55,69215.01,41059.66,28155.35,0.4068,7272.99,14721.04,2848.32,2588.34,27430.7,724.65,0.0105,-8331.68,-13786.1,-13786.1,-0.1992,67433.58,0.1051,0.2127,6.106308778120864,1538.1113333333333,625.6744444444444,16.10333333333333,Watch,Normal,High Payroll Pressure,1781.429999999993
2026-04-01,S010,Himaxx Changsha Warehouse 10,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,Stable,10286,41.0,New Store,Suburban Mall,81936.88,401979.5,81936.88,81936.88,77571.15,58107.23,35436.57,22670.66,0.3902,17886.38,23826.99,3555.06,5188.79,50457.22,-27786.56,-0.4782,-42966.53,-52238.92,-52238.92,-0.899,129327.04,0.3078,0.4101,5.649157106747035,1417.249512195122,552.9429268292683,-677.7209756097561,Loss Making,High Rent Pressure,High Payroll Pressure,-71219.81
2026-04-01,S011,Himaxx Chengdu Warehouse 11,Chengdu,West China,Himaxx Warehouse Outlet,Community Warehouse,At Risk,13815,55.0,Ramp-up,Suburban Mall,52840.62,263124.52,52840.62,52840.62,50814.98,35850.33,20864.04,14986.29,0.418,22293.91,29775.95,7503.72,8457.4,68030.98,-53044.69,-1.4796,-74219.78,-90700.27,-90700.27,-2.53,162744.29,0.6219,0.8306,2.5950293159609124,651.8241818181818,272.478,-964.4489090909092,Loss Making,High Rent Pressure,High Payroll Pressure,-126893.96
2026-04-01,S012,Himaxx Beijing Warehouse 12,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,17792,71.0,Mature,Community,104422.59,540658.74,104422.59,104422.59,98395.84,82498.56,54693.65,27804.91,0.337,5316.08,9106.4,1792.46,1892.36,18107.3,9697.61,0.1175,3090.36,-1436.76,-1436.76,-0.0174,53725.25,0.0644,0.1104,4.636834532374101,1161.9515492957746,391.6184507042253,136.5860563380282,Healthy,Normal,Normal,28773.309999999998
2026-04-01,S013,Himaxx Shenzhen Warehouse 13,Shenzhen,South China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,10494,42.0,Ramp-up,Suburban Mall,93558.47,465484.76,93558.47,93558.47,88272.72,67282.57,39347.44,27935.13,0.4152,5896.12,11469.39,2174.56,1812.07,21352.14,6582.99,0.0978,-705.25,-4639.07,-4639.07,-0.0689,51427.25,0.0876,0.1705,6.411527539546408,1601.9659523809526,665.1221428571429,156.73785714285714,Watch,Normal,Normal,15855.320000000007
2026-04-01,S014,Himaxx Tianjin Warehouse 14,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,13468,54.0,Mature,Transport Hub,55131.85,273696.34,55131.85,55131.85,53368.33,37509.12,21191.24,16317.88,0.435,11655.31,15878.16,2934.06,2583.17,33050.7,-16732.82,-0.4461,-26246.47,-31522.98,-31522.98,-0.8404,75972.03,0.3107,0.4233,2.785054945054945,694.6133333333333,302.18296296296296,-309.86703703703705,Loss Making,High Rent Pressure,High Payroll Pressure,-38462.909999999996
2026-04-01,S015,Himaxx Hangzhou Warehouse 15,Hangzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,14573,58.0,Mature,Community,66104.87,330206.28,66104.87,66104.87,64509.03,50197.25,31757.14,18440.11,0.3674,14845.2,25497.65,5364.36,5488.97,51196.18,-32756.07,-0.6525,-44795.89,-56943.29,-56943.29,-1.1344,139365.07,0.2957,0.5079,3.4445378439580043,865.4698275862069,317.93293103448275,-564.7598275862069,Loss Making,High Rent Pressure,High Payroll Pressure,-89167.82
2026-04-01,S016,Himaxx Chengdu Warehouse 16,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,15540,62.0,Mature,Transport Hub,104663.27,505316.93,104663.27,104663.27,100289.54,70251.54,40279.75,29971.79,0.4266,7149.01,13414.29,1410.93,2376.81,24351.04,5620.75,0.08,-2575.74,-6743.51,-6743.51,-0.096,57076.95,0.1018,0.1909,4.5206911196911195,1133.0893548387096,483.4159677419355,90.65725806451613,Watch,Normal,High Payroll Pressure,13174.589999999997
2026-04-01,S017,Himaxx Hangzhou Warehouse 17,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,10374,41.0,Mature,Community,77919.97,379670.13,77919.97,77919.97,75460.27,57833.55,34447.72,23385.83,0.4044,12705.75,16461.83,4169.98,5120.01,38457.57,-15071.74,-0.2606,-27108.91,-33540.65,-33540.65,-0.58,95106.21,0.2197,0.2846,5.574855407750145,1410.5743902439026,570.3860975609756,-367.60341463414636,Loss Making,High Rent Pressure,High Payroll Pressure,-37272.66
